t,m
0,-0.995
1000,-0.9952
2000,-0.996
3000,-0.9954
4000,-0.9952
5000,-0.9952
6000,-0.995
7000,-0.996
8000,-0.995
9000,-0.9946
10000,-0.9946
11000,-0.9944
12000,-0.9946
13000,-0.9946
14000,-0.995
15000,-0.9956
16000,-0.9956
17000,-0.995
18000,-0.995
19000,-0.995
20000,-0.9942
21000,-0.9942
22000,-0.995
23000,-0.9958
24000,-0.9962
25000,-0.9962
26000,-0.9964
27000,-0.9962
28000,-0.996
29000,-0.9958
30000,-0.9954
31000,-0.9954
32000,-0.996
33000,-0.9964
34000,-0.9968
35000,-0.9972
36000,-0.9968
37000,-0.997
38000,-0.9974
39000,-0.9974
40000,-0.9974
41000,-0.9974
42000,-0.9974
43000,-0.9972
44000,-0.997
45000,-0.9966
46000,-0.9962
47000,-0.996
48000,-0.9964
49000,-0.9968
50000,-0.997
51000,-0.9972
52000,-0.9978
53000,-0.9974
54000,-0.9974
55000,-0.9976
56000,-0.9974
57000,-0.9968
58000,-0.9968
59000,-0.997
60000,-0.9968
61000,-0.9966
62000,-0.9964
63000,-0.996
64000,-0.997
65000,-0.9966
66000,-0.9966
67000,-0.9966
68000,-0.9972
69000,-0.9966
70000,-0.997
71000,-0.9966
72000,-0.9962
73000,-0.9958
74000,-0.9956
75000,-0.9958
76000,-0.9956
77000,-0.9952
78000,-0.9956
79000,-0.996
80000,-0.9956
81000,-0.9956
82000,-0.9954
83000,-0.9954
84000,-0.9952
85000,-0.9958
86000,-0.9962
87000,-0.9962
88000,-0.9966
89000,-0.9972
90000,-0.997
91000,-0.9964
92000,-0.9956
93000,-0.9958
94000,-0.9962
95000,-0.9962
96000,-0.997
97000,-0.9966
98000,-0.9966
99000,-0.9972
