t,m
0,-0.975
1000,-0.973
2000,-0.975
3000,-0.9746
4000,-0.9736
5000,-0.9708
6000,-0.9716
7000,-0.9718
8000,-0.9688
9000,-0.9668
10000,-0.9682
11000,-0.9684
12000,-0.9678
13000,-0.968
14000,-0.9682
15000,-0.9672
16000,-0.9676
17000,-0.967
18000,-0.9686
19000,-0.9676
20000,-0.969
21000,-0.9672
22000,-0.9676
23000,-0.9672
24000,-0.9662
25000,-0.9666
26000,-0.9674
27000,-0.9672
28000,-0.9678
29000,-0.9678
30000,-0.9676
31000,-0.968
32000,-0.9678
33000,-0.969
34000,-0.9696
35000,-0.9698
36000,-0.9706
37000,-0.972
38000,-0.9738
39000,-0.9742
40000,-0.9726
41000,-0.9718
42000,-0.9724
43000,-0.9718
44000,-0.9734
45000,-0.9736
46000,-0.9726
47000,-0.973
48000,-0.9724
49000,-0.972
50000,-0.9702
51000,-0.9698
52000,-0.9692
53000,-0.9704
54000,-0.969
55000,-0.9702
56000,-0.97
57000,-0.9704
58000,-0.9702
59000,-0.969
60000,-0.9676
61000,-0.968
62000,-0.969
63000,-0.9686
64000,-0.9682
65000,-0.9672
66000,-0.9672
67000,-0.9686
68000,-0.9686
69000,-0.971
70000,-0.9708
71000,-0.9718
72000,-0.9718
73000,-0.9726
74000,-0.9734
75000,-0.9722
76000,-0.9728
77000,-0.9716
78000,-0.971
79000,-0.9692
80000,-0.9694
81000,-0.9688
82000,-0.9702
83000,-0.9714
84000,-0.9714
85000,-0.9738
86000,-0.973
87000,-0.9724
88000,-0.9714
89000,-0.9698
90000,-0.9696
91000,-0.9704
92000,-0.971
93000,-0.9706
94000,-0.9694
95000,-0.9688
96000,-0.9684
97000,-0.9678
98000,-0.9686
99000,-0.9678
