t,m
0,0.9922
1000,0.9918
2000,0.9916
3000,0.9902
4000,0.9908
5000,0.9896
6000,0.9898
7000,0.9892
8000,0.9886
9000,0.9902
10000,0.9904
11000,0.9906
12000,0.9912
13000,0.9914
14000,0.9916
15000,0.9912
16000,0.991
17000,0.9908
18000,0.9892
19000,0.9898
20000,0.9892
21000,0.9906
22000,0.99
23000,0.9898
24000,0.9906
25000,0.991
26000,0.991
27000,0.9906
28000,0.991
29000,0.99
30000,0.9892
31000,0.989
32000,0.9892
33000,0.99
34000,0.99
35000,0.9902
36000,0.9914
37000,0.9916
38000,0.9916
39000,0.991
40000,0.9902
41000,0.9894
42000,0.9894
43000,0.9898
44000,0.9894
45000,0.9894
46000,0.9896
47000,0.99
48000,0.9904
49000,0.9904
50000,0.9914
51000,0.992
52000,0.9924
53000,0.9928
54000,0.9924
55000,0.9926
56000,0.9922
57000,0.9916
58000,0.9912
59000,0.991
60000,0.9896
61000,0.9888
62000,0.988
63000,0.9878
64000,0.9884
65000,0.9874
66000,0.987
67000,0.9872
68000,0.9874
69000,0.9872
70000,0.9876
71000,0.9888
72000,0.99
73000,0.989
74000,0.9896
75000,0.9892
76000,0.989
77000,0.9888
78000,0.9896
79000,0.989
80000,0.9882
81000,0.9882
82000,0.9886
83000,0.9884
84000,0.9884
85000,0.9876
86000,0.9874
87000,0.987
88000,0.987
89000,0.9868
90000,0.9872
91000,0.9874
92000,0.9878
93000,0.988
94000,0.9882
95000,0.988
96000,0.9874
97000,0.987
98000,0.9868
99000,0.9874
