t,m
0,-0.9938
1000,-0.9938
2000,-0.994
3000,-0.9942
4000,-0.995
5000,-0.9944
6000,-0.993
7000,-0.9926
8000,-0.9922
9000,-0.9926
10000,-0.9922
11000,-0.9916
12000,-0.9918
13000,-0.991
14000,-0.991
15000,-0.9908
16000,-0.992
17000,-0.992
18000,-0.9918
19000,-0.9918
20000,-0.9922
21000,-0.9916
22000,-0.9914
23000,-0.9908
24000,-0.9904
25000,-0.9898
26000,-0.9894
27000,-0.989
28000,-0.9904
29000,-0.9904
30000,-0.99
31000,-0.99
32000,-0.9904
33000,-0.99
34000,-0.99
35000,-0.9894
36000,-0.9888
37000,-0.9892
38000,-0.9898
39000,-0.99
40000,-0.99
41000,-0.99
42000,-0.9894
43000,-0.9896
44000,-0.9906
45000,-0.9912
46000,-0.9906
47000,-0.9908
48000,-0.9904
49000,-0.9908
50000,-0.9908
51000,-0.9904
52000,-0.99
53000,-0.9912
54000,-0.991
55000,-0.9912
56000,-0.9914
57000,-0.9914
58000,-0.9918
59000,-0.9922
60000,-0.9926
61000,-0.9924
62000,-0.9924
63000,-0.9916
64000,-0.9918
65000,-0.9916
66000,-0.9912
67000,-0.991
68000,-0.9914
69000,-0.9916
70000,-0.9906
71000,-0.9908
72000,-0.9908
73000,-0.991
74000,-0.9896
75000,-0.989
76000,-0.99
77000,-0.9914
78000,-0.9922
79000,-0.9932
80000,-0.9926
81000,-0.9912
82000,-0.9918
83000,-0.9912
84000,-0.9914
85000,-0.9912
86000,-0.991
87000,-0.9912
88000,-0.9912
89000,-0.992
90000,-0.992
91000,-0.9912
92000,-0.9908
93000,-0.9898
94000,-0.99
95000,-0.9904
96000,-0.9898
97000,-0.9884
98000,-0.9894
99000,-0.9894
