t,m
0,-0.9956
1000,-0.9962
2000,-0.9962
3000,-0.996
4000,-0.996
5000,-0.996
6000,-0.9962
7000,-0.9968
8000,-0.997
9000,-0.997
10000,-0.9974
11000,-0.9974
12000,-0.9972
13000,-0.997
14000,-0.9968
15000,-0.9968
16000,-0.997
17000,-0.9972
18000,-0.9966
19000,-0.9962
20000,-0.9966
21000,-0.996
22000,-0.9968
23000,-0.9972
24000,-0.9972
25000,-0.9976
26000,-0.9974
27000,-0.9974
28000,-0.9972
29000,-0.9966
30000,-0.997
31000,-0.997
32000,-0.997
33000,-0.9974
34000,-0.9972
35000,-0.997
36000,-0.9976
37000,-0.9974
38000,-0.9972
39000,-0.9974
40000,-0.9972
41000,-0.9974
42000,-0.997
43000,-0.9968
44000,-0.9974
45000,-0.9966
46000,-0.9968
47000,-0.9968
48000,-0.9964
49000,-0.9968
50000,-0.9968
51000,-0.9962
52000,-0.9966
53000,-0.9966
54000,-0.9964
55000,-0.9962
56000,-0.996
57000,-0.996
58000,-0.9964
59000,-0.9966
60000,-0.9966
61000,-0.9966
62000,-0.9962
63000,-0.9956
64000,-0.9954
65000,-0.9958
66000,-0.9962
67000,-0.9964
68000,-0.9966
69000,-0.9956
70000,-0.995
71000,-0.995
72000,-0.995
73000,-0.9954
74000,-0.9948
75000,-0.9952
76000,-0.9952
77000,-0.9952
78000,-0.995
79000,-0.9954
80000,-0.9954
81000,-0.9956
82000,-0.9956
83000,-0.9958
84000,-0.9964
85000,-0.996
86000,-0.9962
87000,-0.9968
88000,-0.9972
89000,-0.9968
90000,-0.997
91000,-0.9966
92000,-0.9964
93000,-0.9962
94000,-0.9964
95000,-0.996
96000,-0.9966
97000,-0.9962
98000,-0.9962
99000,-0.9962
