t,m
0,0.987
1000,0.986
2000,0.9858
3000,0.9858
4000,0.9866
5000,0.9866
6000,0.9864
7000,0.9862
8000,0.9874
9000,0.988
10000,0.9884
11000,0.9886
12000,0.9892
13000,0.9882
14000,0.9892
15000,0.99
16000,0.9904
17000,0.9894
18000,0.9906
19000,0.991
20000,0.991
21000,0.991
22000,0.9904
23000,0.9898
24000,0.9894
25000,0.9906
26000,0.9898
27000,0.9896
28000,0.9894
29000,0.9902
30000,0.9906
31000,0.99
32000,0.991
33000,0.9902
34000,0.9908
35000,0.9908
36000,0.9906
37000,0.9898
38000,0.9888
39000,0.9892
40000,0.9886
41000,0.9876
42000,0.9876
43000,0.987
44000,0.9874
45000,0.988
46000,0.9886
47000,0.988
48000,0.9882
49000,0.989
50000,0.9882
51000,0.9878
52000,0.9872
53000,0.9874
54000,0.9874
55000,0.988
56000,0.9882
57000,0.9882
58000,0.988
59000,0.9892
60000,0.9886
61000,0.9878
62000,0.9876
63000,0.9882
64000,0.9884
65000,0.9872
66000,0.987
67000,0.9872
68000,0.9872
69000,0.9862
70000,0.9862
71000,0.9854
72000,0.9846
73000,0.9844
74000,0.9836
75000,0.984
76000,0.9834
77000,0.9842
78000,0.9844
79000,0.9848
80000,0.985
81000,0.985
82000,0.984
83000,0.9848
84000,0.985
85000,0.9852
86000,0.9862
87000,0.9868
88000,0.9866
89000,0.9866
90000,0.9866
91000,0.9868
92000,0.9872
93000,0.9874
94000,0.987
95000,0.9872
96000,0.9862
97000,0.9862
98000,0.9866
99000,0.9858
