t,m
0,0.9916
1000,0.9918
2000,0.991
3000,0.9912
4000,0.9918
5000,0.993
6000,0.9922
7000,0.9922
8000,0.9914
9000,0.9916
10000,0.9914
11000,0.9908
12000,0.9906
13000,0.9894
14000,0.9892
15000,0.9888
16000,0.9882
17000,0.9868
18000,0.9872
19000,0.9866
20000,0.9864
21000,0.9866
22000,0.987
23000,0.9872
24000,0.988
25000,0.9864
26000,0.9856
27000,0.9866
28000,0.9868
29000,0.9862
30000,0.9864
31000,0.9872
32000,0.987
33000,0.9868
34000,0.9868
35000,0.986
36000,0.986
37000,0.9862
38000,0.986
39000,0.986
40000,0.9866
41000,0.9866
42000,0.987
43000,0.9878
44000,0.988
45000,0.9876
46000,0.988
47000,0.9886
48000,0.9888
49000,0.988
50000,0.9882
51000,0.988
52000,0.9882
53000,0.9886
54000,0.989
55000,0.9888
56000,0.9888
57000,0.9892
58000,0.9886
59000,0.9874
60000,0.988
61000,0.9886
62000,0.9894
63000,0.989
64000,0.9872
65000,0.9878
66000,0.988
67000,0.9878
68000,0.9882
69000,0.9878
70000,0.988
71000,0.988
72000,0.987
73000,0.988
74000,0.9892
75000,0.9902
76000,0.9908
77000,0.9914
78000,0.9914
79000,0.9912
80000,0.9914
81000,0.9922
82000,0.9918
83000,0.9906
84000,0.9908
85000,0.9898
86000,0.9894
87000,0.99
88000,0.9904
89000,0.9906
90000,0.9908
91000,0.99
92000,0.9898
93000,0.99
94000,0.99
95000,0.9882
96000,0.989
97000,0.9892
98000,0.989
99000,0.99
