t,m
0,-0.9966
1000,-0.9966
2000,-0.996
3000,-0.9962
4000,-0.996
5000,-0.9954
6000,-0.9954
7000,-0.9946
8000,-0.9944
9000,-0.9944
10000,-0.994
11000,-0.9938
12000,-0.9944
13000,-0.9942
14000,-0.9936
15000,-0.9942
16000,-0.9944
17000,-0.9946
18000,-0.9946
19000,-0.9946
20000,-0.9938
21000,-0.9942
22000,-0.9942
23000,-0.9938
24000,-0.994
25000,-0.9938
26000,-0.9938
27000,-0.9944
28000,-0.9938
29000,-0.9942
30000,-0.9944
31000,-0.9948
32000,-0.995
33000,-0.995
34000,-0.9954
35000,-0.9956
36000,-0.996
37000,-0.9962
38000,-0.996
39000,-0.9964
40000,-0.9962
41000,-0.9966
42000,-0.9966
43000,-0.997
44000,-0.9966
45000,-0.997
46000,-0.9974
47000,-0.997
48000,-0.9974
49000,-0.997
50000,-0.9974
51000,-0.9976
52000,-0.9976
53000,-0.9978
54000,-0.9978
55000,-0.9974
56000,-0.9972
57000,-0.997
58000,-0.9966
59000,-0.9964
60000,-0.9968
61000,-0.9964
62000,-0.9964
63000,-0.9964
64000,-0.997
65000,-0.9966
66000,-0.9962
67000,-0.9964
68000,-0.9962
69000,-0.9958
70000,-0.9956
71000,-0.9958
72000,-0.9956
73000,-0.9958
74000,-0.9958
75000,-0.9954
76000,-0.996
77000,-0.9954
78000,-0.996
79000,-0.996
80000,-0.996
81000,-0.9964
82000,-0.9966
83000,-0.996
84000,-0.9952
85000,-0.9958
86000,-0.9954
87000,-0.9956
88000,-0.9952
89000,-0.9954
90000,-0.9954
91000,-0.995
92000,-0.995
93000,-0.995
94000,-0.9952
95000,-0.9958
96000,-0.9952
97000,-0.996
98000,-0.9962
99000,-0.9962
