t,m
0,0.9908
1000,0.9908
2000,0.9904
3000,0.9906
4000,0.9898
5000,0.9896
6000,0.9896
7000,0.99
8000,0.9898
9000,0.9902
10000,0.9906
11000,0.9916
12000,0.992
13000,0.9916
14000,0.9912
15000,0.9908
16000,0.991
17000,0.9908
18000,0.9894
19000,0.9904
20000,0.9904
21000,0.9902
22000,0.9904
23000,0.99
24000,0.9896
25000,0.9892
26000,0.9878
27000,0.9888
28000,0.989
29000,0.9872
30000,0.9872
31000,0.9872
32000,0.987
33000,0.9868
34000,0.9862
35000,0.987
36000,0.986
37000,0.9872
38000,0.9864
39000,0.9872
40000,0.9872
41000,0.9876
42000,0.9876
43000,0.9874
44000,0.9894
45000,0.9904
46000,0.9902
47000,0.9902
48000,0.99
49000,0.9902
50000,0.9896
51000,0.9898
52000,0.9912
53000,0.9918
54000,0.9916
55000,0.9916
56000,0.9922
57000,0.991
58000,0.9908
59000,0.9908
60000,0.9912
61000,0.9908
62000,0.9902
63000,0.99
64000,0.9886
65000,0.9882
66000,0.9882
67000,0.989
68000,0.9888
69000,0.9878
70000,0.9886
71000,0.9886
72000,0.9886
73000,0.9894
74000,0.9886
75000,0.9886
76000,0.9878
77000,0.9872
78000,0.9882
79000,0.989
80000,0.989
81000,0.9896
82000,0.9886
83000,0.9892
84000,0.9896
85000,0.9892
86000,0.9886
87000,0.9882
88000,0.988
89000,0.9886
90000,0.9876
91000,0.9874
92000,0.9884
93000,0.9876
94000,0.987
95000,0.9866
96000,0.9872
97000,0.9868
98000,0.9858
99000,0.9856
