t,m
0,-0.6556
1000,-0.6528
2000,-0.6492
3000,-0.6432
4000,-0.6388
5000,-0.6378
6000,-0.6348
7000,-0.632
8000,-0.6294
9000,-0.6224
10000,-0.6186
11000,-0.6152
12000,-0.6126
13000,-0.6118
14000,-0.6058
15000,-0.6008
16000,-0.595
17000,-0.5898
18000,-0.5886
19000,-0.585
20000,-0.5824
21000,-0.582
22000,-0.5772
23000,-0.5754
24000,-0.5714
25000,-0.569
26000,-0.564
27000,-0.5528
28000,-0.5484
29000,-0.546
30000,-0.5418
31000,-0.5384
32000,-0.534
33000,-0.5272
34000,-0.5248
35000,-0.5214
36000,-0.513
37000,-0.5108
38000,-0.5026
39000,-0.4998
40000,-0.4922
41000,-0.4856
42000,-0.4846
43000,-0.4826
44000,-0.4782
45000,-0.4732
46000,-0.4698
47000,-0.4654
48000,-0.4612
49000,-0.458
50000,-0.4554
51000,-0.4532
52000,-0.4468
53000,-0.4456
54000,-0.4408
55000,-0.4362
56000,-0.4316
57000,-0.4288
58000,-0.4272
59000,-0.4204
60000,-0.415
61000,-0.4074
62000,-0.4046
63000,-0.4032
64000,-0.3984
65000,-0.3938
66000,-0.389
67000,-0.384
68000,-0.3828
69000,-0.377
70000,-0.3674
71000,-0.3636
72000,-0.3556
73000,-0.352
74000,-0.35
75000,-0.3476
76000,-0.3392
77000,-0.331
78000,-0.3244
79000,-0.3216
80000,-0.314
81000,-0.3094
82000,-0.31
83000,-0.3092
84000,-0.3074
85000,-0.3014
86000,-0.2966
87000,-0.2906
88000,-0.2848
89000,-0.2752
90000,-0.2692
91000,-0.262
92000,-0.2562
93000,-0.2488
94000,-0.2448
95000,-0.242
96000,-0.2404
97000,-0.232
98000,-0.2264
99000,-0.2176
