t,m
0,-0.995
1000,-0.9946
2000,-0.9946
3000,-0.9948
4000,-0.9956
5000,-0.9958
6000,-0.9952
7000,-0.9952
8000,-0.9952
9000,-0.996
10000,-0.9954
11000,-0.9954
12000,-0.9958
13000,-0.9958
14000,-0.995
15000,-0.9954
16000,-0.9952
17000,-0.995
18000,-0.9952
19000,-0.995
20000,-0.995
21000,-0.9944
22000,-0.9946
23000,-0.9954
24000,-0.9956
25000,-0.9954
26000,-0.9952
27000,-0.9952
28000,-0.995
29000,-0.9952
30000,-0.9956
31000,-0.9962
32000,-0.9964
33000,-0.9966
34000,-0.9964
35000,-0.9964
36000,-0.997
37000,-0.9964
38000,-0.996
39000,-0.9962
40000,-0.9962
41000,-0.996
42000,-0.9962
43000,-0.996
44000,-0.9962
45000,-0.9962
46000,-0.9964
47000,-0.9966
48000,-0.9966
49000,-0.9962
50000,-0.9962
51000,-0.996
52000,-0.9962
53000,-0.9964
54000,-0.9962
55000,-0.9964
56000,-0.9962
57000,-0.996
58000,-0.9954
59000,-0.9954
60000,-0.9956
61000,-0.9958
62000,-0.996
63000,-0.9956
64000,-0.9954
65000,-0.9956
66000,-0.996
67000,-0.9964
68000,-0.9964
69000,-0.9968
70000,-0.9962
71000,-0.9958
72000,-0.9958
73000,-0.9958
74000,-0.9946
75000,-0.9952
76000,-0.9954
77000,-0.9952
78000,-0.9956
79000,-0.9958
80000,-0.996
81000,-0.9966
82000,-0.9962
83000,-0.9958
84000,-0.996
85000,-0.996
86000,-0.9964
87000,-0.9958
88000,-0.9956
89000,-0.9948
90000,-0.995
91000,-0.9948
92000,-0.9946
93000,-0.9948
94000,-0.995
95000,-0.995
96000,-0.9954
97000,-0.9954
98000,-0.9956
99000,-0.9962
