t,m
0,0.9954
1000,0.9952
2000,0.9946
3000,0.995
4000,0.995
5000,0.9954
6000,0.995
7000,0.9954
8000,0.9954
9000,0.9954
10000,0.9958
11000,0.9958
12000,0.9954
13000,0.995
14000,0.9952
15000,0.9952
16000,0.995
17000,0.9954
18000,0.9958
19000,0.9964
20000,0.9968
21000,0.9966
22000,0.9964
23000,0.9966
24000,0.9968
25000,0.9966
26000,0.9972
27000,0.9964
28000,0.9956
29000,0.9956
30000,0.9956
31000,0.9954
32000,0.9944
33000,0.9944
34000,0.9942
35000,0.9944
36000,0.9946
37000,0.995
38000,0.9956
39000,0.9958
40000,0.9958
41000,0.996
42000,0.996
43000,0.996
44000,0.9956
45000,0.996
46000,0.9964
47000,0.9964
48000,0.9966
49000,0.9966
50000,0.9964
51000,0.9966
52000,0.9966
53000,0.9966
54000,0.9964
55000,0.9964
56000,0.9966
57000,0.9962
58000,0.9966
59000,0.9964
60000,0.9964
61000,0.9968
62000,0.9968
63000,0.997
64000,0.9974
65000,0.9966
66000,0.9958
67000,0.9962
68000,0.996
69000,0.9958
70000,0.9948
71000,0.9948
72000,0.9954
73000,0.9956
74000,0.9954
75000,0.9954
76000,0.9958
77000,0.9956
78000,0.995
79000,0.9948
80000,0.9946
81000,0.9942
82000,0.994
83000,0.9938
84000,0.994
85000,0.9942
86000,0.9942
87000,0.9942
88000,0.995
89000,0.9952
90000,0.995
91000,0.9952
92000,0.9954
93000,0.995
94000,0.995
95000,0.9952
96000,0.9946
97000,0.9938
98000,0.994
99000,0.994
