t,m
0,0.9752
1000,0.9748
2000,0.976
3000,0.977
4000,0.9774
5000,0.9784
6000,0.9784
7000,0.9796
8000,0.9792
9000,0.9808
10000,0.981
11000,0.9806
12000,0.9794
13000,0.9796
14000,0.9808
15000,0.9828
16000,0.9842
17000,0.9854
18000,0.9856
19000,0.9866
20000,0.9864
21000,0.9856
22000,0.985
23000,0.9854
24000,0.985
25000,0.9848
26000,0.9854
27000,0.9852
28000,0.985
29000,0.9844
30000,0.9848
31000,0.9834
32000,0.9838
33000,0.985
34000,0.9848
35000,0.9844
36000,0.9854
37000,0.984
38000,0.9854
39000,0.9856
40000,0.9852
41000,0.9858
42000,0.9856
43000,0.9864
44000,0.9868
45000,0.9864
46000,0.986
47000,0.9866
48000,0.9866
49000,0.9868
50000,0.9874
51000,0.9878
52000,0.9874
53000,0.9874
54000,0.987
55000,0.9874
56000,0.9866
57000,0.9874
58000,0.9878
59000,0.987
60000,0.986
61000,0.985
62000,0.9856
63000,0.986
64000,0.9864
65000,0.9872
66000,0.986
67000,0.9874
68000,0.9876
69000,0.9872
70000,0.988
71000,0.9872
72000,0.9876
73000,0.987
74000,0.9868
75000,0.9872
76000,0.9874
77000,0.987
78000,0.9866
79000,0.986
80000,0.9858
81000,0.9868
82000,0.9866
83000,0.9872
84000,0.9868
85000,0.987
86000,0.9862
87000,0.9852
88000,0.9846
89000,0.9844
90000,0.9848
91000,0.9858
92000,0.9856
93000,0.9878
94000,0.9874
95000,0.9874
96000,0.9866
97000,0.9866
98000,0.986
99000,0.986
