t,m
0,0.8824
1000,0.8812
2000,0.8812
3000,0.8802
4000,0.8802
5000,0.8784
6000,0.8772
7000,0.8756
8000,0.8728
9000,0.8686
10000,0.8662
11000,0.8638
12000,0.8582
13000,0.857
14000,0.855
15000,0.8542
16000,0.849
17000,0.8498
18000,0.8502
19000,0.8486
20000,0.846
21000,0.8444
22000,0.8412
23000,0.838
24000,0.8364
25000,0.8364
26000,0.8334
27000,0.829
28000,0.8266
29000,0.8246
30000,0.8204
31000,0.8156
32000,0.8138
33000,0.8124
34000,0.811
35000,0.8044
36000,0.8036
37000,0.8008
38000,0.7968
39000,0.7944
40000,0.7896
41000,0.7846
42000,0.7862
43000,0.783
44000,0.7844
45000,0.7844
46000,0.7826
47000,0.7806
48000,0.7812
49000,0.7758
50000,0.7738
51000,0.77
52000,0.7664
53000,0.7652
54000,0.7602
55000,0.7568
56000,0.7586
57000,0.7568
58000,0.7526
59000,0.7488
60000,0.7444
61000,0.7444
62000,0.7408
63000,0.738
64000,0.7314
65000,0.7278
66000,0.7268
67000,0.7228
68000,0.7182
69000,0.714
70000,0.7118
71000,0.7066
72000,0.6992
73000,0.6922
74000,0.6892
75000,0.6898
76000,0.686
77000,0.6806
78000,0.6752
79000,0.6722
80000,0.6676
81000,0.6642
82000,0.659
83000,0.6566
84000,0.6514
85000,0.652
86000,0.6538
87000,0.6484
88000,0.6458
89000,0.6362
90000,0.6312
91000,0.6246
92000,0.6232
93000,0.62
94000,0.6174
95000,0.615
96000,0.6148
97000,0.6066
98000,0.6
99000,0.5992
