t,m
0,0.985
1000,0.9856
2000,0.9852
3000,0.9852
4000,0.9856
5000,0.985
6000,0.985
7000,0.9862
8000,0.9858
9000,0.9858
10000,0.985
11000,0.985
12000,0.9854
13000,0.9866
14000,0.9874
15000,0.987
16000,0.9878
17000,0.9884
18000,0.9882
19000,0.9866
20000,0.9852
21000,0.9858
22000,0.9858
23000,0.9858
24000,0.986
25000,0.9866
26000,0.986
27000,0.9856
28000,0.985
29000,0.985
30000,0.9846
31000,0.9852
32000,0.9846
33000,0.9852
34000,0.986
35000,0.9858
36000,0.9856
37000,0.9866
38000,0.9874
39000,0.987
40000,0.9878
41000,0.9874
42000,0.9868
43000,0.9872
44000,0.9882
45000,0.9884
46000,0.9882
47000,0.9882
48000,0.9874
49000,0.988
50000,0.9884
51000,0.9872
52000,0.9878
53000,0.9872
54000,0.987
55000,0.9864
56000,0.9852
57000,0.9852
58000,0.9852
59000,0.9858
60000,0.9852
61000,0.9848
62000,0.9854
63000,0.9862
64000,0.9858
65000,0.9854
66000,0.9868
67000,0.9866
68000,0.986
69000,0.9868
70000,0.9866
71000,0.9864
72000,0.9866
73000,0.9876
74000,0.9866
75000,0.9872
76000,0.9876
77000,0.9872
78000,0.9866
79000,0.986
80000,0.9864
81000,0.9864
82000,0.9874
83000,0.9874
84000,0.9888
85000,0.9886
86000,0.9868
87000,0.986
88000,0.9856
89000,0.986
90000,0.9856
91000,0.986
92000,0.986
93000,0.9856
94000,0.9848
95000,0.9854
96000,0.9848
97000,0.985
98000,0.9858
99000,0.9844
