t,m
0,-0.9926
1000,-0.993
2000,-0.9932
3000,-0.9932
4000,-0.9926
5000,-0.9924
6000,-0.9918
7000,-0.9918
8000,-0.9916
9000,-0.9926
10000,-0.9928
11000,-0.9934
12000,-0.9934
13000,-0.9922
14000,-0.992
15000,-0.9926
16000,-0.9926
17000,-0.9938
18000,-0.993
19000,-0.9928
20000,-0.9932
21000,-0.9936
22000,-0.992
23000,-0.9928
24000,-0.993
25000,-0.9934
26000,-0.993
27000,-0.9934
28000,-0.9934
29000,-0.9932
30000,-0.9926
31000,-0.9926
32000,-0.9926
33000,-0.993
34000,-0.9932
35000,-0.9924
36000,-0.9922
37000,-0.9918
38000,-0.9924
39000,-0.9924
40000,-0.9924
41000,-0.9918
42000,-0.9916
43000,-0.9912
44000,-0.9914
45000,-0.9912
46000,-0.9912
47000,-0.9904
48000,-0.9904
49000,-0.99
50000,-0.9916
51000,-0.9916
52000,-0.9912
53000,-0.9926
54000,-0.992
55000,-0.9918
56000,-0.992
57000,-0.992
58000,-0.9924
59000,-0.9922
60000,-0.9916
61000,-0.9922
62000,-0.9928
63000,-0.9928
64000,-0.9928
65000,-0.993
66000,-0.9932
67000,-0.9932
68000,-0.9934
69000,-0.9936
70000,-0.9932
71000,-0.9926
72000,-0.9932
73000,-0.9934
74000,-0.9938
75000,-0.9938
76000,-0.9948
77000,-0.9944
78000,-0.9946
79000,-0.9938
80000,-0.9936
81000,-0.994
82000,-0.9938
83000,-0.9938
84000,-0.9934
85000,-0.9934
86000,-0.993
87000,-0.9932
88000,-0.9938
89000,-0.9942
90000,-0.994
91000,-0.9936
92000,-0.9936
93000,-0.993
94000,-0.993
95000,-0.994
96000,-0.9938
97000,-0.9926
98000,-0.9926
99000,-0.992
