t,m
0,0.9602
1000,0.9592
2000,0.9596
3000,0.9604
4000,0.9586
5000,0.9578
6000,0.96
7000,0.961
8000,0.961
9000,0.961
10000,0.9616
11000,0.963
12000,0.9606
13000,0.9588
14000,0.9562
15000,0.9544
16000,0.9536
17000,0.9508
18000,0.9526
19000,0.9528
20000,0.9518
21000,0.95
22000,0.9476
23000,0.9442
24000,0.9432
25000,0.9436
26000,0.9442
27000,0.9454
28000,0.944
29000,0.9436
30000,0.9434
31000,0.944
32000,0.9432
33000,0.9428
34000,0.9426
35000,0.9424
36000,0.9406
37000,0.9422
38000,0.94
39000,0.9388
40000,0.939
41000,0.9402
42000,0.94
43000,0.9396
44000,0.937
45000,0.9398
46000,0.942
47000,0.944
48000,0.9446
49000,0.9436
50000,0.9428
51000,0.9422
52000,0.9416
53000,0.9404
54000,0.942
55000,0.9412
56000,0.9416
57000,0.9398
58000,0.9412
59000,0.9416
60000,0.942
61000,0.9414
62000,0.943
63000,0.9432
64000,0.946
65000,0.9462
66000,0.9482
67000,0.9462
68000,0.9466
69000,0.9472
70000,0.9482
71000,0.9478
72000,0.9472
73000,0.949
74000,0.9492
75000,0.9498
76000,0.9478
77000,0.9504
78000,0.9504
79000,0.9488
80000,0.948
81000,0.9482
82000,0.9474
83000,0.9436
84000,0.942
85000,0.9414
86000,0.9412
87000,0.9416
88000,0.9432
89000,0.942
90000,0.9418
91000,0.9404
92000,0.94
93000,0.9426
94000,0.9414
95000,0.9418
96000,0.9418
97000,0.9462
98000,0.9472
99000,0.949
