t,m
0,0.9974
1000,0.9974
2000,0.997
3000,0.9974
4000,0.9976
5000,0.9972
6000,0.9972
7000,0.9966
8000,0.9964
9000,0.9958
10000,0.9958
11000,0.9964
12000,0.996
13000,0.9966
14000,0.9966
15000,0.996
16000,0.9954
17000,0.9952
18000,0.9946
19000,0.9952
20000,0.9948
21000,0.9954
22000,0.9958
23000,0.996
24000,0.9952
25000,0.995
26000,0.9952
27000,0.9958
28000,0.9954
29000,0.9952
30000,0.9958
31000,0.996
32000,0.996
33000,0.9962
34000,0.9954
35000,0.9958
36000,0.9958
37000,0.996
38000,0.996
39000,0.9964
40000,0.9968
41000,0.9968
42000,0.9974
43000,0.9968
44000,0.9966
45000,0.996
46000,0.9962
47000,0.9964
48000,0.9966
49000,0.9968
50000,0.9964
51000,0.9958
52000,0.9954
53000,0.995
54000,0.9954
55000,0.9956
56000,0.996
57000,0.9958
58000,0.9952
59000,0.9954
60000,0.9954
61000,0.9956
62000,0.9956
63000,0.996
64000,0.9964
65000,0.9962
66000,0.9964
67000,0.996
68000,0.9964
69000,0.9968
70000,0.9968
71000,0.9968
72000,0.9958
73000,0.9964
74000,0.9966
75000,0.9964
76000,0.9962
77000,0.996
78000,0.9958
79000,0.9954
80000,0.9952
81000,0.9958
82000,0.9964
83000,0.9964
84000,0.9962
85000,0.996
86000,0.9964
87000,0.9968
88000,0.9968
89000,0.997
90000,0.997
91000,0.9966
92000,0.9968
93000,0.9966
94000,0.9968
95000,0.9956
96000,0.9962
97000,0.9964
98000,0.9968
99000,0.9968
