t,m
0,0.9922
1000,0.992
2000,0.9924
3000,0.9922
4000,0.9922
5000,0.9922
6000,0.9926
7000,0.9926
8000,0.993
9000,0.9932
10000,0.9926
11000,0.992
12000,0.9922
13000,0.992
14000,0.992
15000,0.9922
16000,0.9934
17000,0.9934
18000,0.9924
19000,0.9928
20000,0.9932
21000,0.994
22000,0.9944
23000,0.9932
24000,0.9928
25000,0.9926
26000,0.9926
27000,0.993
28000,0.9928
29000,0.9932
30000,0.9928
31000,0.9926
32000,0.9918
33000,0.9922
34000,0.9922
35000,0.9922
36000,0.9928
37000,0.9924
38000,0.9926
39000,0.9928
40000,0.9926
41000,0.9924
42000,0.9924
43000,0.992
44000,0.9912
45000,0.991
46000,0.9912
47000,0.992
48000,0.991
49000,0.991
50000,0.9918
51000,0.9912
52000,0.9914
53000,0.991
54000,0.9906
55000,0.9898
56000,0.9898
57000,0.9892
58000,0.989
59000,0.9888
60000,0.9902
61000,0.9906
62000,0.9908
63000,0.9908
64000,0.9916
65000,0.9916
66000,0.9914
67000,0.9914
68000,0.9922
69000,0.9922
70000,0.9916
71000,0.9924
72000,0.9924
73000,0.9922
74000,0.9914
75000,0.9928
76000,0.9924
77000,0.9924
78000,0.9924
79000,0.9924
80000,0.9924
81000,0.9922
82000,0.9928
83000,0.9926
84000,0.9934
85000,0.9936
86000,0.994
87000,0.9938
88000,0.994
89000,0.994
90000,0.9932
91000,0.9936
92000,0.993
93000,0.9936
94000,0.9934
95000,0.994
96000,0.9936
97000,0.993
98000,0.9938
99000,0.9938
