t,m
0,-0.446
1000,-0.467
2000,-0.491
3000,-0.512
4000,-0.5326
5000,-0.551
6000,-0.569
7000,-0.586
8000,-0.6048
9000,-0.6194
10000,-0.6372
11000,-0.6542
12000,-0.6718
13000,-0.685
14000,-0.701
15000,-0.715
16000,-0.7286
17000,-0.7386
18000,-0.7554
19000,-0.7716
20000,-0.7806
21000,-0.792
22000,-0.8008
23000,-0.8118
24000,-0.8232
25000,-0.8332
26000,-0.8422
27000,-0.8522
28000,-0.8598
29000,-0.866
30000,-0.8744
31000,-0.8816
32000,-0.891
33000,-0.8972
34000,-0.9036
35000,-0.9078
36000,-0.914
37000,-0.9194
38000,-0.925
39000,-0.9314
40000,-0.9368
41000,-0.939
42000,-0.943
43000,-0.9462
44000,-0.9496
45000,-0.9532
46000,-0.9544
47000,-0.9558
48000,-0.96
49000,-0.9624
50000,-0.9658
51000,-0.969
52000,-0.9714
53000,-0.974
54000,-0.976
55000,-0.9768
56000,-0.9788
57000,-0.9794
58000,-0.9826
59000,-0.9836
60000,-0.9842
61000,-0.9844
62000,-0.986
63000,-0.988
64000,-0.989
65000,-0.9904
66000,-0.9906
67000,-0.9908
68000,-0.9918
69000,-0.9914
70000,-0.9908
71000,-0.9896
72000,-0.9898
73000,-0.9896
74000,-0.9908
75000,-0.9912
76000,-0.9918
77000,-0.991
78000,-0.991
79000,-0.9914
80000,-0.9914
81000,-0.9914
82000,-0.9918
83000,-0.9924
84000,-0.9932
85000,-0.9928
86000,-0.993
87000,-0.9938
88000,-0.9946
89000,-0.994
90000,-0.9938
91000,-0.9942
92000,-0.9934
93000,-0.9942
94000,-0.994
95000,-0.9936
96000,-0.994
97000,-0.9944
98000,-0.995
99000,-0.9944
