t,m
0,0.9854
1000,0.9844
2000,0.9832
3000,0.9834
4000,0.9832
5000,0.9848
6000,0.9858
7000,0.9854
8000,0.9852
9000,0.9846
10000,0.9846
11000,0.9838
12000,0.983
13000,0.9846
14000,0.9844
15000,0.983
16000,0.9836
17000,0.9838
18000,0.9836
19000,0.984
20000,0.9848
21000,0.9848
22000,0.9842
23000,0.9844
24000,0.9836
25000,0.982
26000,0.9838
27000,0.9834
28000,0.9832
29000,0.9836
30000,0.9828
31000,0.9836
32000,0.9826
33000,0.9826
34000,0.9826
35000,0.9826
36000,0.9828
37000,0.9828
38000,0.9828
39000,0.9826
40000,0.982
41000,0.9818
42000,0.9802
43000,0.9804
44000,0.9804
45000,0.9808
46000,0.9816
47000,0.9818
48000,0.9804
49000,0.9802
50000,0.9808
51000,0.981
52000,0.9808
53000,0.9818
54000,0.982
55000,0.9822
56000,0.9818
57000,0.9816
58000,0.981
59000,0.9802
60000,0.9806
61000,0.9814
62000,0.982
63000,0.9826
64000,0.9828
65000,0.9822
66000,0.9826
67000,0.9812
68000,0.9798
69000,0.9794
70000,0.9798
71000,0.9798
72000,0.9816
73000,0.9828
74000,0.9832
75000,0.9838
76000,0.9832
77000,0.9826
78000,0.9834
79000,0.9826
80000,0.9822
81000,0.98
82000,0.9794
83000,0.9804
84000,0.9808
85000,0.9804
86000,0.9804
87000,0.9814
88000,0.9812
89000,0.9812
90000,0.9822
91000,0.9806
92000,0.979
93000,0.978
94000,0.9772
95000,0.9778
96000,0.978
97000,0.977
98000,0.9766
99000,0.9766
