t,m
0,-0.9958
1000,-0.9956
2000,-0.9956
3000,-0.9952
4000,-0.9952
5000,-0.9956
6000,-0.9964
7000,-0.9962
8000,-0.9966
9000,-0.997
10000,-0.9966
11000,-0.9974
12000,-0.9966
13000,-0.9962
14000,-0.997
15000,-0.997
16000,-0.997
17000,-0.997
18000,-0.9968
19000,-0.9974
20000,-0.9978
21000,-0.9972
22000,-0.9968
23000,-0.9972
24000,-0.9982
25000,-0.9976
26000,-0.9978
27000,-0.9976
28000,-0.997
29000,-0.9972
30000,-0.997
31000,-0.9968
32000,-0.997
33000,-0.9962
34000,-0.9956
35000,-0.9954
36000,-0.9954
37000,-0.9958
38000,-0.9962
39000,-0.9956
40000,-0.9956
41000,-0.996
42000,-0.9954
43000,-0.9964
44000,-0.996
45000,-0.9958
46000,-0.9962
47000,-0.996
48000,-0.9968
49000,-0.9964
50000,-0.9962
51000,-0.996
52000,-0.9956
53000,-0.9956
54000,-0.9958
55000,-0.9956
56000,-0.9956
57000,-0.9962
58000,-0.9962
59000,-0.9958
60000,-0.9962
61000,-0.9966
62000,-0.9966
63000,-0.996
64000,-0.9956
65000,-0.9952
66000,-0.9952
67000,-0.9958
68000,-0.9956
69000,-0.9956
70000,-0.9954
71000,-0.9958
72000,-0.9956
73000,-0.9956
74000,-0.9958
75000,-0.9956
76000,-0.9952
77000,-0.9956
78000,-0.9954
79000,-0.996
80000,-0.9952
81000,-0.9952
82000,-0.9954
83000,-0.9952
84000,-0.995
85000,-0.995
86000,-0.9942
87000,-0.9942
88000,-0.9942
89000,-0.9948
90000,-0.9952
91000,-0.995
92000,-0.9958
93000,-0.9962
94000,-0.9962
95000,-0.996
96000,-0.9958
97000,-0.996
98000,-0.995
99000,-0.9954
