t,m
0,0.9762
1000,0.9768
2000,0.9772
3000,0.9778
4000,0.9786
5000,0.9786
6000,0.9794
7000,0.9776
8000,0.9792
9000,0.9784
10000,0.9776
11000,0.9772
12000,0.9776
13000,0.977
14000,0.9764
15000,0.9768
16000,0.975
17000,0.9754
18000,0.9756
19000,0.9764
20000,0.977
21000,0.9756
22000,0.9732
23000,0.9724
24000,0.972
25000,0.9728
26000,0.9726
27000,0.9714
28000,0.9716
29000,0.971
30000,0.973
31000,0.9718
32000,0.972
33000,0.9732
34000,0.9742
35000,0.9748
36000,0.9756
37000,0.975
38000,0.9734
39000,0.9726
40000,0.973
41000,0.9738
42000,0.9744
43000,0.9748
44000,0.9756
45000,0.9754
46000,0.975
47000,0.9746
48000,0.9762
49000,0.978
50000,0.977
51000,0.9754
52000,0.9748
53000,0.9758
54000,0.9754
55000,0.9762
56000,0.9778
57000,0.9764
58000,0.9758
59000,0.9742
60000,0.9752
61000,0.977
62000,0.9764
63000,0.9758
64000,0.9742
65000,0.975
66000,0.9738
67000,0.9738
68000,0.973
69000,0.9734
70000,0.9748
71000,0.9744
72000,0.973
73000,0.9724
74000,0.9744
75000,0.9748
76000,0.9758
77000,0.9746
78000,0.9762
79000,0.9756
80000,0.9766
81000,0.9762
82000,0.977
83000,0.9768
84000,0.9766
85000,0.9768
86000,0.9778
87000,0.9798
88000,0.9766
89000,0.9768
90000,0.9766
91000,0.977
92000,0.9778
93000,0.9768
94000,0.9766
95000,0.9758
96000,0.9766
97000,0.9766
98000,0.9774
99000,0.9778
