t,m
0,0.983
1000,0.982
2000,0.982
3000,0.9826
4000,0.9838
5000,0.9832
6000,0.9828
7000,0.983
8000,0.9834
9000,0.9828
10000,0.983
11000,0.982
12000,0.9808
13000,0.981
14000,0.9808
15000,0.981
16000,0.9808
17000,0.981
18000,0.982
19000,0.982
20000,0.9814
21000,0.9812
22000,0.9824
23000,0.981
24000,0.9828
25000,0.9838
26000,0.9838
27000,0.9836
28000,0.983
29000,0.9832
30000,0.9816
31000,0.9804
32000,0.9794
33000,0.9806
34000,0.9804
35000,0.9816
36000,0.9818
37000,0.9824
38000,0.9828
39000,0.9828
40000,0.9816
41000,0.9808
42000,0.9814
43000,0.9812
44000,0.98
45000,0.98
46000,0.9796
47000,0.9782
48000,0.98
49000,0.9794
50000,0.979
51000,0.9796
52000,0.9798
53000,0.9796
54000,0.9804
55000,0.9788
56000,0.979
57000,0.9796
58000,0.98
59000,0.98
60000,0.9794
61000,0.9798
62000,0.9804
63000,0.9806
64000,0.9798
65000,0.9788
66000,0.9796
67000,0.9784
68000,0.9786
69000,0.9786
70000,0.9792
71000,0.9794
72000,0.9794
73000,0.9804
74000,0.981
75000,0.9818
76000,0.982
77000,0.9822
78000,0.9816
79000,0.9824
80000,0.9818
81000,0.9806
82000,0.9792
83000,0.98
84000,0.9786
85000,0.979
86000,0.9784
87000,0.978
88000,0.9806
89000,0.9798
90000,0.979
91000,0.9798
92000,0.9802
93000,0.9812
94000,0.9804
95000,0.9794
96000,0.9784
97000,0.9784
98000,0.9788
99000,0.979
