t,m
0,0.9974
1000,0.9972
2000,0.997
3000,0.9976
4000,0.9974
5000,0.9974
6000,0.9974
7000,0.9972
8000,0.9968
9000,0.9968
10000,0.997
11000,0.9966
12000,0.9964
13000,0.997
14000,0.997
15000,0.9974
16000,0.997
17000,0.9972
18000,0.9968
19000,0.9962
20000,0.9966
21000,0.9966
22000,0.9968
23000,0.9968
24000,0.996
25000,0.996
26000,0.9958
27000,0.996
28000,0.9972
29000,0.9972
30000,0.9966
31000,0.9966
32000,0.9968
33000,0.9966
34000,0.996
35000,0.9948
36000,0.9956
37000,0.9954
38000,0.9956
39000,0.9954
40000,0.9956
41000,0.9958
42000,0.9956
43000,0.9956
44000,0.9952
45000,0.995
46000,0.9956
47000,0.995
48000,0.9952
49000,0.9952
50000,0.9952
51000,0.9958
52000,0.9956
53000,0.9952
54000,0.9952
55000,0.9954
56000,0.9956
57000,0.996
58000,0.996
59000,0.9962
60000,0.9962
61000,0.9958
62000,0.9954
63000,0.9952
64000,0.9952
65000,0.9952
66000,0.9952
67000,0.9956
68000,0.9952
69000,0.995
70000,0.9952
71000,0.9956
72000,0.9954
73000,0.9954
74000,0.9962
75000,0.9962
76000,0.9964
77000,0.9962
78000,0.9956
79000,0.9958
80000,0.9956
81000,0.9958
82000,0.996
83000,0.9962
84000,0.9962
85000,0.9966
86000,0.9964
87000,0.9968
88000,0.9964
89000,0.9966
90000,0.9966
91000,0.9962
92000,0.9958
93000,0.995
94000,0.9942
95000,0.9952
96000,0.9952
97000,0.9956
98000,0.9956
99000,0.9956
