t,m
0,0.9494
1000,0.9494
2000,0.949
3000,0.947
4000,0.9468
5000,0.9444
6000,0.9442
7000,0.9416
8000,0.9422
9000,0.9412
10000,0.9412
11000,0.942
12000,0.9394
13000,0.9388
14000,0.9388
15000,0.9382
16000,0.936
17000,0.9346
18000,0.9338
19000,0.9322
20000,0.9308
21000,0.9318
22000,0.9284
23000,0.9286
24000,0.9302
25000,0.9318
26000,0.9308
27000,0.9314
28000,0.9312
29000,0.9298
30000,0.9312
31000,0.9298
32000,0.9256
33000,0.9226
34000,0.9192
35000,0.9172
36000,0.918
37000,0.9186
38000,0.918
39000,0.919
40000,0.9212
41000,0.9238
42000,0.923
43000,0.9242
44000,0.926
45000,0.9274
46000,0.9276
47000,0.9296
48000,0.929
49000,0.9286
50000,0.9306
51000,0.9316
52000,0.9316
53000,0.9342
54000,0.9324
55000,0.9302
56000,0.9284
57000,0.9302
58000,0.9286
59000,0.9282
60000,0.9284
61000,0.9262
62000,0.9266
63000,0.9274
64000,0.9272
65000,0.9236
66000,0.9244
67000,0.9208
68000,0.921
69000,0.924
70000,0.9234
71000,0.9268
72000,0.9286
73000,0.9248
74000,0.9234
75000,0.9246
76000,0.9252
77000,0.9228
78000,0.923
79000,0.9226
80000,0.9222
81000,0.9236
82000,0.9228
83000,0.9212
84000,0.9196
85000,0.917
86000,0.9176
87000,0.9182
88000,0.9192
89000,0.9188
90000,0.922
91000,0.9202
92000,0.9186
93000,0.9216
94000,0.9216
95000,0.9216
96000,0.9226
97000,0.9222
98000,0.9224
99000,0.92
