t,m
0,0.9292
1000,0.9312
2000,0.9348
3000,0.9346
4000,0.9364
5000,0.9382
6000,0.9402
7000,0.9412
8000,0.94
9000,0.941
10000,0.9404
11000,0.9432
12000,0.946
13000,0.9474
14000,0.9488
15000,0.9482
16000,0.9484
17000,0.9508
18000,0.9526
19000,0.953
20000,0.9536
21000,0.9532
22000,0.9538
23000,0.9538
24000,0.9536
25000,0.9556
26000,0.9572
27000,0.9596
28000,0.9612
29000,0.9598
30000,0.9602
31000,0.9614
32000,0.9612
33000,0.9608
34000,0.9596
35000,0.9604
36000,0.9604
37000,0.9594
38000,0.9582
39000,0.9602
40000,0.9616
41000,0.9632
42000,0.964
43000,0.9636
44000,0.965
45000,0.967
46000,0.9672
47000,0.9684
48000,0.9702
49000,0.9712
50000,0.9714
51000,0.9724
52000,0.9712
53000,0.9728
54000,0.9716
55000,0.9714
56000,0.9706
57000,0.97
58000,0.9698
59000,0.9702
60000,0.9714
61000,0.9732
62000,0.9738
63000,0.975
64000,0.977
65000,0.9778
66000,0.9796
67000,0.979
68000,0.9806
69000,0.9808
70000,0.9816
71000,0.9814
72000,0.9806
73000,0.982
74000,0.9832
75000,0.9834
76000,0.9838
77000,0.9822
78000,0.982
79000,0.9844
80000,0.9856
81000,0.986
82000,0.985
83000,0.9842
84000,0.9848
85000,0.984
86000,0.9842
87000,0.9846
88000,0.9834
89000,0.9828
90000,0.9832
91000,0.9826
92000,0.9814
93000,0.9812
94000,0.981
95000,0.981
96000,0.982
97000,0.9826
98000,0.9818
99000,0.9818
