t,m
0,0.3324
1000,0.3374
2000,0.3456
3000,0.3494
4000,0.3532
5000,0.359
6000,0.3598
7000,0.366
8000,0.3704
9000,0.376
10000,0.3796
11000,0.3804
12000,0.3876
13000,0.391
14000,0.393
15000,0.3968
16000,0.4012
17000,0.4038
18000,0.405
19000,0.4112
20000,0.4156
21000,0.4152
22000,0.4176
23000,0.4262
24000,0.4284
25000,0.4314
26000,0.4368
27000,0.4406
28000,0.4438
29000,0.4484
30000,0.452
31000,0.452
32000,0.4554
33000,0.4604
34000,0.4684
35000,0.472
36000,0.4774
37000,0.4808
38000,0.482
39000,0.484
40000,0.4862
41000,0.4906
42000,0.4924
43000,0.495
44000,0.4974
45000,0.5018
46000,0.505
47000,0.5068
48000,0.5084
49000,0.5116
50000,0.5178
51000,0.5204
52000,0.527
53000,0.5302
54000,0.5362
55000,0.5412
56000,0.5474
57000,0.5518
58000,0.5578
59000,0.5588
60000,0.5604
61000,0.5658
62000,0.5698
63000,0.5726
64000,0.578
65000,0.5828
66000,0.5832
67000,0.5864
68000,0.594
69000,0.5966
70000,0.6018
71000,0.605
72000,0.6102
73000,0.6126
74000,0.6178
75000,0.6242
76000,0.6256
77000,0.6286
78000,0.6282
79000,0.6314
80000,0.6366
81000,0.637
82000,0.639
83000,0.6418
84000,0.6442
85000,0.6504
86000,0.6548
87000,0.6544
88000,0.6588
89000,0.661
90000,0.6626
91000,0.6662
92000,0.6692
93000,0.6728
94000,0.6736
95000,0.6752
96000,0.684
97000,0.6894
98000,0.692
99000,0.6956
