t,m
0,0.9956
1000,0.996
2000,0.9958
3000,0.9958
4000,0.9958
5000,0.9956
6000,0.997
7000,0.9972
8000,0.9974
9000,0.9974
10000,0.998
11000,0.9974
12000,0.997
13000,0.997
14000,0.9974
15000,0.9978
16000,0.9978
17000,0.9972
18000,0.9972
19000,0.997
20000,0.9974
21000,0.9974
22000,0.9974
23000,0.9972
24000,0.9974
25000,0.9972
26000,0.9972
27000,0.9968
28000,0.997
29000,0.9962
30000,0.9966
31000,0.997
32000,0.9968
33000,0.9968
34000,0.9962
35000,0.9964
36000,0.9964
37000,0.9964
38000,0.9968
39000,0.9968
40000,0.9966
41000,0.9968
42000,0.997
43000,0.9974
44000,0.9972
45000,0.9968
46000,0.9962
47000,0.996
48000,0.9956
49000,0.9954
50000,0.9958
51000,0.996
52000,0.9964
53000,0.996
54000,0.9962
55000,0.996
56000,0.9958
57000,0.996
58000,0.9958
59000,0.996
60000,0.9958
61000,0.9956
62000,0.996
63000,0.9958
64000,0.996
65000,0.996
66000,0.9958
67000,0.9956
68000,0.9962
69000,0.996
70000,0.9966
71000,0.9964
72000,0.9958
73000,0.9954
74000,0.9952
75000,0.9946
76000,0.995
77000,0.9944
78000,0.995
79000,0.995
80000,0.995
81000,0.9952
82000,0.9956
83000,0.9956
84000,0.9958
85000,0.9956
86000,0.9958
87000,0.996
88000,0.9958
89000,0.9962
90000,0.9968
91000,0.9966
92000,0.9968
93000,0.9964
94000,0.9968
95000,0.9972
96000,0.997
97000,0.9972
98000,0.9978
99000,0.9978
