t,m
0,0.771
1000,0.7724
2000,0.774
3000,0.7762
4000,0.7798
5000,0.7812
6000,0.783
7000,0.7878
8000,0.791
9000,0.7958
10000,0.7988
11000,0.8024
12000,0.8016
13000,0.8
14000,0.8016
15000,0.8022
16000,0.804
17000,0.8028
18000,0.803
19000,0.808
20000,0.8106
21000,0.8122
22000,0.8158
23000,0.8154
24000,0.816
25000,0.8174
26000,0.8184
27000,0.8184
28000,0.819
29000,0.8178
30000,0.8194
31000,0.823
32000,0.8244
33000,0.8262
34000,0.8286
35000,0.8292
36000,0.8276
37000,0.8292
38000,0.8314
39000,0.8344
40000,0.8388
41000,0.8428
42000,0.8442
43000,0.8452
44000,0.8468
45000,0.8476
46000,0.849
47000,0.8496
48000,0.8524
49000,0.8548
50000,0.8548
51000,0.8572
52000,0.8578
53000,0.8602
54000,0.8648
55000,0.8652
56000,0.8676
57000,0.8688
58000,0.8746
59000,0.8766
60000,0.8774
61000,0.8786
62000,0.879
63000,0.8788
64000,0.8792
65000,0.8794
66000,0.8828
67000,0.8852
68000,0.8862
69000,0.8884
70000,0.8916
71000,0.894
72000,0.8952
73000,0.8948
74000,0.8944
75000,0.8952
76000,0.8956
77000,0.8966
78000,0.8966
79000,0.8964
80000,0.9004
81000,0.9018
82000,0.902
83000,0.904
84000,0.9052
85000,0.9058
86000,0.9078
87000,0.9104
88000,0.913
89000,0.9138
90000,0.9142
91000,0.9162
92000,0.915
93000,0.9172
94000,0.9184
95000,0.9208
96000,0.9224
97000,0.923
98000,0.9262
99000,0.9254
