t,m
0,-0.997
1000,-0.9968
2000,-0.9966
3000,-0.9966
4000,-0.9968
5000,-0.9968
6000,-0.9964
7000,-0.9958
8000,-0.9956
9000,-0.9956
10000,-0.9956
11000,-0.996
12000,-0.9962
13000,-0.9964
14000,-0.997
15000,-0.9964
16000,-0.9968
17000,-0.9962
18000,-0.9958
19000,-0.9954
20000,-0.9956
21000,-0.9962
22000,-0.9968
23000,-0.9966
24000,-0.9968
25000,-0.9972
26000,-0.9966
27000,-0.9956
28000,-0.9954
29000,-0.9956
30000,-0.9954
31000,-0.996
32000,-0.9964
33000,-0.9968
34000,-0.997
35000,-0.9966
36000,-0.9964
37000,-0.9962
38000,-0.9962
39000,-0.9958
40000,-0.9956
41000,-0.9958
42000,-0.996
43000,-0.9958
44000,-0.9962
45000,-0.996
46000,-0.9958
47000,-0.9964
48000,-0.9962
49000,-0.9966
50000,-0.9966
51000,-0.9964
52000,-0.9964
53000,-0.9962
54000,-0.9962
55000,-0.9962
56000,-0.996
57000,-0.9962
58000,-0.9964
59000,-0.9964
60000,-0.9978
61000,-0.9978
62000,-0.9978
63000,-0.9978
64000,-0.9978
65000,-0.9976
66000,-0.9974
67000,-0.997
68000,-0.9968
69000,-0.9966
70000,-0.9964
71000,-0.9966
72000,-0.9964
73000,-0.996
74000,-0.9964
75000,-0.9958
76000,-0.9956
77000,-0.9954
78000,-0.9956
79000,-0.996
80000,-0.9964
81000,-0.9964
82000,-0.9962
83000,-0.9964
84000,-0.997
85000,-0.9968
86000,-0.9972
87000,-0.9968
88000,-0.997
89000,-0.9958
90000,-0.9954
91000,-0.9958
92000,-0.9958
93000,-0.9956
94000,-0.9958
95000,-0.9952
96000,-0.9952
97000,-0.996
98000,-0.996
99000,-0.9964
