t,m
0,-0.9918
1000,-0.9922
2000,-0.9924
3000,-0.9922
4000,-0.9928
5000,-0.9928
6000,-0.993
7000,-0.992
8000,-0.992
9000,-0.9912
10000,-0.9914
11000,-0.992
12000,-0.9928
13000,-0.993
14000,-0.9934
15000,-0.9934
16000,-0.9934
17000,-0.9942
18000,-0.9936
19000,-0.9934
20000,-0.9936
21000,-0.9932
22000,-0.9938
23000,-0.9936
24000,-0.9926
25000,-0.9924
26000,-0.9934
27000,-0.9932
28000,-0.9938
29000,-0.9948
30000,-0.9938
31000,-0.9938
32000,-0.9936
33000,-0.993
34000,-0.9932
35000,-0.9938
36000,-0.9938
37000,-0.9944
38000,-0.994
39000,-0.994
40000,-0.994
41000,-0.9938
42000,-0.9946
43000,-0.996
44000,-0.9958
45000,-0.9954
46000,-0.9948
47000,-0.9954
48000,-0.9954
49000,-0.996
50000,-0.9952
51000,-0.9942
52000,-0.9934
53000,-0.993
54000,-0.9934
55000,-0.994
56000,-0.9938
57000,-0.9942
58000,-0.9948
59000,-0.9938
60000,-0.9936
61000,-0.9928
62000,-0.9934
63000,-0.9932
64000,-0.9934
65000,-0.9926
66000,-0.9926
67000,-0.9926
68000,-0.9932
69000,-0.994
70000,-0.9936
71000,-0.9932
72000,-0.9922
73000,-0.992
74000,-0.9912
75000,-0.9916
76000,-0.9918
77000,-0.9918
78000,-0.9914
79000,-0.992
80000,-0.9924
81000,-0.9924
82000,-0.9924
83000,-0.9924
84000,-0.992
85000,-0.9928
86000,-0.993
87000,-0.9928
88000,-0.9924
89000,-0.9928
90000,-0.9926
91000,-0.9928
92000,-0.9938
93000,-0.9934
94000,-0.9928
95000,-0.993
96000,-0.9932
97000,-0.9938
98000,-0.9934
99000,-0.9928
