t,m
0,-0.9916
1000,-0.9916
2000,-0.9916
3000,-0.9922
4000,-0.9922
5000,-0.9922
6000,-0.9924
7000,-0.9918
8000,-0.9922
9000,-0.9922
10000,-0.9924
11000,-0.9932
12000,-0.993
13000,-0.9926
14000,-0.9914
15000,-0.9916
16000,-0.992
17000,-0.9914
18000,-0.9928
19000,-0.9924
20000,-0.993
21000,-0.9926
22000,-0.9926
23000,-0.992
24000,-0.992
25000,-0.9918
26000,-0.9924
27000,-0.9926
28000,-0.993
29000,-0.9928
30000,-0.9924
31000,-0.9916
32000,-0.9914
33000,-0.9916
34000,-0.9924
35000,-0.9926
36000,-0.9924
37000,-0.9924
38000,-0.9918
39000,-0.9924
40000,-0.9932
41000,-0.9928
42000,-0.9926
43000,-0.9928
44000,-0.993
45000,-0.9924
46000,-0.9928
47000,-0.9936
48000,-0.993
49000,-0.993
50000,-0.9934
51000,-0.9932
52000,-0.9938
53000,-0.9938
54000,-0.9934
55000,-0.9942
56000,-0.9942
57000,-0.994
58000,-0.9934
59000,-0.9936
60000,-0.9944
61000,-0.9938
62000,-0.9942
63000,-0.9938
64000,-0.9942
65000,-0.994
66000,-0.9944
67000,-0.994
68000,-0.9946
69000,-0.9932
70000,-0.9934
71000,-0.9934
72000,-0.994
73000,-0.993
74000,-0.9932
75000,-0.993
76000,-0.992
77000,-0.9928
78000,-0.993
79000,-0.9926
80000,-0.9922
81000,-0.992
82000,-0.9914
83000,-0.9922
84000,-0.993
85000,-0.9926
86000,-0.9922
87000,-0.992
88000,-0.9922
89000,-0.993
90000,-0.9924
91000,-0.9916
92000,-0.9908
93000,-0.99
94000,-0.99
95000,-0.991
96000,-0.9906
97000,-0.9906
98000,-0.9912
99000,-0.9908
