t,m
0,0.9946
1000,0.9942
2000,0.9936
3000,0.9934
4000,0.9934
5000,0.9932
6000,0.9936
7000,0.9934
8000,0.9928
9000,0.9936
10000,0.9928
11000,0.9936
12000,0.993
13000,0.9924
14000,0.9924
15000,0.9932
16000,0.9932
17000,0.9932
18000,0.9938
19000,0.9936
20000,0.9944
21000,0.9944
22000,0.9944
23000,0.995
24000,0.9956
25000,0.9954
26000,0.996
27000,0.9958
28000,0.995
29000,0.9946
30000,0.9948
31000,0.9952
32000,0.9952
33000,0.995
34000,0.9956
35000,0.995
36000,0.9956
37000,0.9958
38000,0.9958
39000,0.9964
40000,0.9964
41000,0.9966
42000,0.9956
43000,0.9958
44000,0.996
45000,0.9964
46000,0.996
47000,0.9966
48000,0.9964
49000,0.997
50000,0.997
51000,0.9974
52000,0.997
53000,0.9966
54000,0.9964
55000,0.9966
56000,0.9968
57000,0.9972
58000,0.9972
59000,0.9972
60000,0.997
61000,0.9966
62000,0.997
63000,0.9972
64000,0.9972
65000,0.997
66000,0.9962
67000,0.9964
68000,0.9962
69000,0.9956
70000,0.9952
71000,0.9954
72000,0.995
73000,0.9954
74000,0.9948
75000,0.9944
76000,0.9938
77000,0.9938
78000,0.9942
79000,0.994
80000,0.9944
81000,0.9948
82000,0.9948
83000,0.995
84000,0.9948
85000,0.9946
86000,0.9948
87000,0.9948
88000,0.995
89000,0.9952
90000,0.9958
91000,0.9954
92000,0.9958
93000,0.9964
94000,0.9968
95000,0.9958
96000,0.9956
97000,0.995
98000,0.995
99000,0.9946
