t,m
0,0.9494
1000,0.9484
2000,0.9466
3000,0.9472
4000,0.9446
5000,0.9426
6000,0.9424
7000,0.942
8000,0.9412
9000,0.9428
10000,0.941
11000,0.9428
12000,0.941
13000,0.9404
14000,0.939
15000,0.9402
16000,0.9406
17000,0.939
18000,0.936
19000,0.9368
20000,0.9362
21000,0.9374
22000,0.9368
23000,0.937
24000,0.9382
25000,0.9382
26000,0.9388
27000,0.938
28000,0.9408
29000,0.9394
30000,0.9404
31000,0.9392
32000,0.9378
33000,0.9356
34000,0.9332
35000,0.9318
36000,0.9314
37000,0.9328
38000,0.9306
39000,0.9284
40000,0.9304
41000,0.9278
42000,0.9308
43000,0.931
44000,0.9304
45000,0.9282
46000,0.926
47000,0.9286
48000,0.9294
49000,0.9304
50000,0.9304
51000,0.9322
52000,0.9316
53000,0.9308
54000,0.9314
55000,0.9306
56000,0.9292
57000,0.9286
58000,0.929
59000,0.9302
60000,0.93
61000,0.9292
62000,0.9288
63000,0.9268
64000,0.926
65000,0.9252
66000,0.9244
67000,0.9222
68000,0.923
69000,0.9238
70000,0.9206
71000,0.921
72000,0.92
73000,0.9198
74000,0.9188
75000,0.9188
76000,0.9216
77000,0.9234
78000,0.923
79000,0.9216
80000,0.926
81000,0.9226
82000,0.9246
83000,0.9242
84000,0.9236
85000,0.925
86000,0.9212
87000,0.9228
88000,0.924
89000,0.9214
90000,0.9228
91000,0.9236
92000,0.9228
93000,0.9226
94000,0.9228
95000,0.9234
96000,0.9232
97000,0.9208
98000,0.9194
99000,0.9186
