t,m
0,0.9814
1000,0.9814
2000,0.982
3000,0.9822
4000,0.9816
5000,0.9824
6000,0.9822
7000,0.9824
8000,0.982
9000,0.982
10000,0.9806
11000,0.9806
12000,0.9808
13000,0.9802
14000,0.9792
15000,0.9794
16000,0.9794
17000,0.98
18000,0.9806
19000,0.9798
20000,0.98
21000,0.9806
22000,0.9808
23000,0.9808
24000,0.9816
25000,0.9812
26000,0.9798
27000,0.9792
28000,0.98
29000,0.9796
30000,0.9782
31000,0.979
32000,0.9798
33000,0.98
34000,0.9778
35000,0.9776
36000,0.9772
37000,0.9782
38000,0.9774
39000,0.9768
40000,0.977
41000,0.9776
42000,0.9754
43000,0.977
44000,0.9766
45000,0.9744
46000,0.9744
47000,0.9754
48000,0.977
49000,0.977
50000,0.9764
51000,0.977
52000,0.976
53000,0.9768
54000,0.9776
55000,0.9756
56000,0.9766
57000,0.9754
58000,0.977
59000,0.9766
60000,0.977
61000,0.9774
62000,0.9758
63000,0.9762
64000,0.9772
65000,0.9768
66000,0.9768
67000,0.9772
68000,0.9786
69000,0.9782
70000,0.9786
71000,0.9792
72000,0.979
73000,0.9784
74000,0.978
75000,0.978
76000,0.98
77000,0.98
78000,0.9778
79000,0.978
80000,0.9784
81000,0.9786
82000,0.9776
83000,0.9784
84000,0.9784
85000,0.978
86000,0.978
87000,0.9774
88000,0.9788
89000,0.978
90000,0.9788
91000,0.9782
92000,0.9778
93000,0.978
94000,0.9784
95000,0.978
96000,0.9792
97000,0.979
98000,0.9804
99000,0.9808
