t,m
0,0.9964
1000,0.9966
2000,0.9966
3000,0.9968
4000,0.9964
5000,0.9962
6000,0.9962
7000,0.9964
8000,0.9966
9000,0.9964
10000,0.9964
11000,0.9966
12000,0.9966
13000,0.9968
14000,0.9966
15000,0.997
16000,0.9972
17000,0.9972
18000,0.997
19000,0.9972
20000,0.9974
21000,0.9976
22000,0.9976
23000,0.998
24000,0.9976
25000,0.9976
26000,0.998
27000,0.998
28000,0.9982
29000,0.998
30000,0.9976
31000,0.9978
32000,0.9976
33000,0.9974
34000,0.9974
35000,0.9972
36000,0.9974
37000,0.9974
38000,0.9976
39000,0.9976
40000,0.9976
41000,0.9976
42000,0.9982
43000,0.998
44000,0.998
45000,0.9978
46000,0.9976
47000,0.9976
48000,0.997
49000,0.9972
50000,0.9968
51000,0.997
52000,0.9972
53000,0.997
54000,0.997
55000,0.997
56000,0.997
57000,0.9968
58000,0.9966
59000,0.9972
60000,0.9972
61000,0.9974
62000,0.9966
63000,0.9964
64000,0.9964
65000,0.9962
66000,0.996
67000,0.9958
68000,0.9958
69000,0.996
70000,0.996
71000,0.9954
72000,0.9956
73000,0.996
74000,0.9964
75000,0.9968
76000,0.9974
77000,0.9972
78000,0.998
79000,0.998
80000,0.998
81000,0.998
82000,0.9982
83000,0.9976
84000,0.9976
85000,0.9976
86000,0.9974
87000,0.9972
88000,0.9974
89000,0.9972
90000,0.9972
91000,0.9966
92000,0.996
93000,0.996
94000,0.996
95000,0.9964
96000,0.9962
97000,0.9952
98000,0.9952
99000,0.9956
