t,m
0,0.9786
1000,0.9786
2000,0.9778
3000,0.9778
4000,0.9786
5000,0.9786
6000,0.9798
7000,0.9808
8000,0.981
9000,0.9804
10000,0.98
11000,0.981
12000,0.9806
13000,0.9814
14000,0.9812
15000,0.9808
16000,0.9808
17000,0.981
18000,0.9818
19000,0.9822
20000,0.983
21000,0.983
22000,0.984
23000,0.9846
24000,0.9846
25000,0.9852
26000,0.9842
27000,0.9846
28000,0.9846
29000,0.986
30000,0.9858
31000,0.9848
32000,0.9852
33000,0.9846
34000,0.9858
35000,0.9872
36000,0.9874
37000,0.9888
38000,0.988
39000,0.9878
40000,0.9884
41000,0.9876
42000,0.9886
43000,0.9868
44000,0.9872
45000,0.9872
46000,0.986
47000,0.9856
48000,0.9862
49000,0.9868
50000,0.986
51000,0.9872
52000,0.987
53000,0.986
54000,0.986
55000,0.9866
56000,0.9864
57000,0.986
58000,0.9858
59000,0.9856
60000,0.9852
61000,0.9854
62000,0.9866
63000,0.9868
64000,0.9866
65000,0.985
66000,0.9854
67000,0.9856
68000,0.9858
69000,0.9858
70000,0.9858
71000,0.9864
72000,0.9872
73000,0.986
74000,0.9868
75000,0.9872
76000,0.9864
77000,0.9866
78000,0.987
79000,0.9872
80000,0.987
81000,0.986
82000,0.9858
83000,0.9848
84000,0.9844
85000,0.9852
86000,0.9852
87000,0.9846
88000,0.9854
89000,0.9852
90000,0.9848
91000,0.9842
92000,0.984
93000,0.984
94000,0.983
95000,0.9826
96000,0.984
97000,0.9852
98000,0.985
99000,0.9858
