t,m
0,-0.9516
1000,-0.9516
2000,-0.9502
3000,-0.9522
4000,-0.9522
5000,-0.9504
6000,-0.95
7000,-0.9492
8000,-0.9492
9000,-0.949
10000,-0.9466
11000,-0.9452
12000,-0.946
13000,-0.945
14000,-0.944
15000,-0.9458
16000,-0.9438
17000,-0.9438
18000,-0.9474
19000,-0.9462
20000,-0.946
21000,-0.9458
22000,-0.9466
23000,-0.9468
24000,-0.9462
25000,-0.9456
26000,-0.9446
27000,-0.9474
28000,-0.9444
29000,-0.944
30000,-0.9468
31000,-0.9474
32000,-0.9486
33000,-0.9486
34000,-0.9478
35000,-0.9484
36000,-0.9488
37000,-0.9502
38000,-0.9484
39000,-0.9474
40000,-0.946
41000,-0.9472
42000,-0.9456
43000,-0.9446
44000,-0.9454
45000,-0.9458
46000,-0.9464
47000,-0.9438
48000,-0.947
49000,-0.944
50000,-0.9432
51000,-0.9444
52000,-0.9486
53000,-0.9494
54000,-0.9514
55000,-0.95
56000,-0.9496
57000,-0.949
58000,-0.9494
59000,-0.9492
60000,-0.9524
61000,-0.951
62000,-0.9518
63000,-0.951
64000,-0.9482
65000,-0.9468
66000,-0.9484
67000,-0.9482
68000,-0.9502
69000,-0.95
70000,-0.952
71000,-0.9536
72000,-0.9524
73000,-0.9538
74000,-0.9528
75000,-0.9544
76000,-0.9528
77000,-0.9528
78000,-0.9516
79000,-0.9502
80000,-0.9518
81000,-0.9514
82000,-0.953
83000,-0.9534
84000,-0.9512
85000,-0.9532
86000,-0.954
87000,-0.9522
88000,-0.9506
89000,-0.9496
90000,-0.948
91000,-0.949
92000,-0.9468
93000,-0.9454
94000,-0.9476
95000,-0.9486
96000,-0.9492
97000,-0.9496
98000,-0.9486
99000,-0.9484
