t,m
0,0.9942
1000,0.9946
2000,0.9932
3000,0.9934
4000,0.9932
5000,0.993
6000,0.9934
7000,0.9946
8000,0.9944
9000,0.9938
10000,0.9934
11000,0.9934
12000,0.9942
13000,0.9946
14000,0.9942
15000,0.995
16000,0.9948
17000,0.9954
18000,0.9956
19000,0.9956
20000,0.9956
21000,0.9958
22000,0.9954
23000,0.9954
24000,0.9952
25000,0.995
26000,0.9954
27000,0.9954
28000,0.996
29000,0.996
30000,0.996
31000,0.996
32000,0.996
33000,0.996
34000,0.9962
35000,0.9964
36000,0.9966
37000,0.9966
38000,0.9968
39000,0.9968
40000,0.997
41000,0.997
42000,0.9966
43000,0.9968
44000,0.9968
45000,0.9964
46000,0.9962
47000,0.9964
48000,0.9956
49000,0.996
50000,0.9958
51000,0.9952
52000,0.995
53000,0.9956
54000,0.9956
55000,0.9954
56000,0.9958
57000,0.996
58000,0.996
59000,0.9956
60000,0.9956
61000,0.9956
62000,0.9954
63000,0.9958
64000,0.996
65000,0.9962
66000,0.9966
67000,0.9974
68000,0.9972
69000,0.9972
70000,0.997
71000,0.997
72000,0.9972
73000,0.9976
74000,0.998
75000,0.998
76000,0.998
77000,0.998
78000,0.9974
79000,0.9972
80000,0.9966
81000,0.9966
82000,0.9964
83000,0.9954
84000,0.995
85000,0.9952
86000,0.9948
87000,0.9948
88000,0.9956
89000,0.9956
90000,0.9956
91000,0.9958
92000,0.9956
93000,0.9954
94000,0.9952
95000,0.9952
96000,0.9946
97000,0.9946
98000,0.9954
99000,0.9956
