t,m
0,0.994
1000,0.994
2000,0.9942
3000,0.9936
4000,0.9932
5000,0.9928
6000,0.993
7000,0.994
8000,0.9932
9000,0.9934
10000,0.9934
11000,0.9926
12000,0.9922
13000,0.9918
14000,0.992
15000,0.992
16000,0.9918
17000,0.992
18000,0.9908
19000,0.9916
20000,0.991
21000,0.99
22000,0.9896
23000,0.9894
24000,0.9896
25000,0.9886
26000,0.989
27000,0.9892
28000,0.9904
29000,0.9904
30000,0.9912
31000,0.9914
32000,0.9914
33000,0.991
34000,0.9914
35000,0.9922
36000,0.9926
37000,0.9922
38000,0.9926
39000,0.9928
40000,0.993
41000,0.9928
42000,0.9926
43000,0.9926
44000,0.9928
45000,0.993
46000,0.9936
47000,0.9936
48000,0.9936
49000,0.994
50000,0.9938
51000,0.9936
52000,0.9938
53000,0.9936
54000,0.994
55000,0.995
56000,0.9944
57000,0.993
58000,0.9928
59000,0.9928
60000,0.992
61000,0.9924
62000,0.9926
63000,0.9924
64000,0.9924
65000,0.992
66000,0.9924
67000,0.9932
68000,0.994
69000,0.994
70000,0.9938
71000,0.9928
72000,0.993
73000,0.9936
74000,0.9938
75000,0.9946
76000,0.9942
77000,0.994
78000,0.993
79000,0.9938
80000,0.994
81000,0.9934
82000,0.9932
83000,0.9932
84000,0.9924
85000,0.9926
86000,0.9924
87000,0.992
88000,0.9922
89000,0.9922
90000,0.992
91000,0.9916
92000,0.9912
93000,0.9918
94000,0.991
95000,0.9908
96000,0.9902
97000,0.9902
98000,0.9912
99000,0.991
