t,m
0,-0.9868
1000,-0.9868
2000,-0.9866
3000,-0.9858
4000,-0.985
5000,-0.9844
6000,-0.984
7000,-0.9826
8000,-0.983
9000,-0.9832
10000,-0.9846
11000,-0.9844
12000,-0.9836
13000,-0.984
14000,-0.9836
15000,-0.9838
16000,-0.9834
17000,-0.9844
18000,-0.9838
19000,-0.984
20000,-0.9864
21000,-0.987
22000,-0.987
23000,-0.9868
24000,-0.9868
25000,-0.9878
26000,-0.9878
27000,-0.9872
28000,-0.9866
29000,-0.9866
30000,-0.9862
31000,-0.9852
32000,-0.9868
33000,-0.9872
34000,-0.9878
35000,-0.9864
36000,-0.9864
37000,-0.9868
38000,-0.9874
39000,-0.9882
40000,-0.9876
41000,-0.9866
42000,-0.9866
43000,-0.9856
44000,-0.9844
45000,-0.9832
46000,-0.9834
47000,-0.984
48000,-0.984
49000,-0.9848
50000,-0.985
51000,-0.9862
52000,-0.9878
53000,-0.988
54000,-0.987
55000,-0.9876
56000,-0.9868
57000,-0.9866
58000,-0.9874
59000,-0.9874
60000,-0.9866
61000,-0.986
62000,-0.9848
63000,-0.9836
64000,-0.9832
65000,-0.9838
66000,-0.9824
67000,-0.9824
68000,-0.9824
69000,-0.983
70000,-0.9838
71000,-0.9844
72000,-0.983
73000,-0.9828
74000,-0.9818
75000,-0.9818
76000,-0.9824
77000,-0.9824
78000,-0.981
79000,-0.9814
80000,-0.9822
81000,-0.9828
82000,-0.9832
83000,-0.9828
84000,-0.9814
85000,-0.9818
86000,-0.983
87000,-0.9836
88000,-0.9838
89000,-0.9834
90000,-0.984
91000,-0.9846
92000,-0.9862
93000,-0.9858
94000,-0.9848
95000,-0.9848
96000,-0.9858
97000,-0.9856
98000,-0.9844
99000,-0.9846
