t,m
0,0.2864
1000,0.2908
2000,0.294
3000,0.2992
4000,0.3006
5000,0.3012
6000,0.3032
7000,0.3094
8000,0.3112
9000,0.3126
10000,0.3166
11000,0.3148
12000,0.3184
13000,0.3232
14000,0.3238
15000,0.3284
16000,0.3334
17000,0.3354
18000,0.3362
19000,0.3388
20000,0.3378
21000,0.3404
22000,0.3462
23000,0.3518
24000,0.3564
25000,0.3602
26000,0.3634
27000,0.3674
28000,0.37
29000,0.3762
30000,0.376
31000,0.376
32000,0.3834
33000,0.3868
34000,0.3906
35000,0.3922
36000,0.3988
37000,0.4024
38000,0.4014
39000,0.4036
40000,0.4068
41000,0.4116
42000,0.4132
43000,0.411
44000,0.4132
45000,0.4162
46000,0.417
47000,0.4168
48000,0.4182
49000,0.4182
50000,0.4202
51000,0.4206
52000,0.423
53000,0.4234
54000,0.4262
55000,0.4284
56000,0.4318
57000,0.4356
58000,0.4388
59000,0.443
60000,0.4418
61000,0.4434
62000,0.4476
63000,0.446
64000,0.447
65000,0.451
66000,0.4554
67000,0.4592
68000,0.4626
69000,0.4664
70000,0.469
71000,0.4752
72000,0.4804
73000,0.4772
74000,0.4782
75000,0.4818
76000,0.4884
77000,0.493
78000,0.4954
79000,0.4986
80000,0.5018
81000,0.5042
82000,0.5052
83000,0.5074
84000,0.5042
85000,0.506
86000,0.5076
87000,0.5088
88000,0.5126
89000,0.5164
90000,0.5208
91000,0.527
92000,0.5288
93000,0.5286
94000,0.5306
95000,0.5292
96000,0.5308
97000,0.5296
98000,0.5292
99000,0.5334
