t,m
0,0.9964
1000,0.9964
2000,0.9962
3000,0.9962
4000,0.9964
5000,0.9974
6000,0.9974
7000,0.997
8000,0.9974
9000,0.9978
10000,0.9974
11000,0.9978
12000,0.9974
13000,0.997
14000,0.998
15000,0.9978
16000,0.9978
17000,0.997
18000,0.9974
19000,0.9974
20000,0.9974
21000,0.997
22000,0.9974
23000,0.997
24000,0.9974
25000,0.9972
26000,0.9972
27000,0.9966
28000,0.9964
29000,0.9964
30000,0.9964
31000,0.9968
32000,0.9962
33000,0.9968
34000,0.9968
35000,0.9966
36000,0.997
37000,0.9974
38000,0.997
39000,0.997
40000,0.9972
41000,0.997
42000,0.9974
43000,0.9974
44000,0.9972
45000,0.9966
46000,0.9962
47000,0.9962
48000,0.996
49000,0.9966
50000,0.9968
51000,0.997
52000,0.997
53000,0.9972
54000,0.9972
55000,0.9966
56000,0.9962
57000,0.9958
58000,0.9958
59000,0.9948
60000,0.9952
61000,0.9958
62000,0.996
63000,0.995
64000,0.995
65000,0.9942
66000,0.9944
67000,0.9942
68000,0.9942
69000,0.9946
70000,0.9948
71000,0.995
72000,0.9952
73000,0.9954
74000,0.9956
75000,0.9956
76000,0.9956
77000,0.9956
78000,0.9954
79000,0.9956
80000,0.9956
81000,0.996
82000,0.9964
83000,0.9964
84000,0.9962
85000,0.9966
86000,0.9964
87000,0.997
88000,0.9972
89000,0.997
90000,0.9962
91000,0.9958
92000,0.996
93000,0.996
94000,0.9962
95000,0.9964
96000,0.9964
97000,0.996
98000,0.9964
99000,0.9966
