t,m
0,0.6568
1000,0.6556
2000,0.65
3000,0.6454
4000,0.6398
5000,0.6368
6000,0.635
7000,0.6324
8000,0.6272
9000,0.6236
10000,0.621
11000,0.6146
12000,0.6096
13000,0.6082
14000,0.602
15000,0.5972
16000,0.592
17000,0.5926
18000,0.5866
19000,0.5786
20000,0.5718
21000,0.569
22000,0.5622
23000,0.5576
24000,0.5548
25000,0.5492
26000,0.549
27000,0.5426
28000,0.541
29000,0.54
30000,0.537
31000,0.5372
32000,0.5346
33000,0.5288
34000,0.5236
35000,0.523
36000,0.5198
37000,0.5146
38000,0.5136
39000,0.506
40000,0.5018
41000,0.4932
42000,0.4858
43000,0.4816
44000,0.475
45000,0.4724
46000,0.4688
47000,0.4624
48000,0.4566
49000,0.4556
50000,0.4478
51000,0.4422
52000,0.437
53000,0.4354
54000,0.4288
55000,0.429
56000,0.4254
57000,0.4204
58000,0.4188
59000,0.413
60000,0.4066
61000,0.401
62000,0.392
63000,0.3882
64000,0.382
65000,0.3786
66000,0.3738
67000,0.3674
68000,0.3622
69000,0.3594
70000,0.3538
71000,0.3526
72000,0.3456
73000,0.3366
74000,0.3298
75000,0.3258
76000,0.3248
77000,0.3198
78000,0.3158
79000,0.313
80000,0.3044
81000,0.2986
82000,0.2952
83000,0.2912
84000,0.2862
85000,0.2802
86000,0.2754
87000,0.2676
88000,0.2604
89000,0.249
90000,0.2396
91000,0.2362
92000,0.2294
93000,0.219
94000,0.2126
95000,0.2062
96000,0.1964
97000,0.1914
98000,0.1838
99000,0.1798
