t,m
0,-0.9876
1000,-0.9858
2000,-0.986
3000,-0.987
4000,-0.9866
5000,-0.9866
6000,-0.986
7000,-0.9848
8000,-0.9842
9000,-0.9826
10000,-0.9822
11000,-0.9842
12000,-0.9842
13000,-0.9844
14000,-0.9846
15000,-0.984
16000,-0.984
17000,-0.9834
18000,-0.9834
19000,-0.9828
20000,-0.9814
21000,-0.982
22000,-0.9822
23000,-0.9826
24000,-0.984
25000,-0.9844
26000,-0.9836
27000,-0.982
28000,-0.9824
29000,-0.9822
30000,-0.9822
31000,-0.983
32000,-0.9836
33000,-0.9846
34000,-0.9848
35000,-0.9844
36000,-0.9834
37000,-0.983
38000,-0.9834
39000,-0.9824
40000,-0.9824
41000,-0.9824
42000,-0.9826
43000,-0.9826
44000,-0.9832
45000,-0.9824
46000,-0.9824
47000,-0.983
48000,-0.9814
49000,-0.9812
50000,-0.9808
51000,-0.9808
52000,-0.9798
53000,-0.98
54000,-0.9808
55000,-0.9808
56000,-0.9808
57000,-0.9814
58000,-0.9812
59000,-0.9816
60000,-0.983
61000,-0.9822
62000,-0.9826
63000,-0.984
64000,-0.9832
65000,-0.984
66000,-0.982
67000,-0.9822
68000,-0.9814
69000,-0.9816
70000,-0.9808
71000,-0.9808
72000,-0.9808
73000,-0.9814
74000,-0.9808
75000,-0.981
76000,-0.9808
77000,-0.9808
78000,-0.98
79000,-0.9786
80000,-0.9782
81000,-0.9772
82000,-0.9784
83000,-0.978
84000,-0.9774
85000,-0.9778
86000,-0.9796
87000,-0.9798
88000,-0.9816
89000,-0.9816
90000,-0.9804
91000,-0.9806
92000,-0.9802
93000,-0.9812
94000,-0.9804
95000,-0.9802
96000,-0.98
97000,-0.979
98000,-0.979
99000,-0.9798
