t,m
0,0.9732
1000,0.9736
2000,0.9746
3000,0.974
4000,0.9728
5000,0.975
6000,0.9756
7000,0.9754
8000,0.9768
9000,0.9762
10000,0.9766
11000,0.9756
12000,0.9744
13000,0.9736
14000,0.9724
15000,0.9714
16000,0.9718
17000,0.9718
18000,0.9716
19000,0.9718
20000,0.972
21000,0.973
22000,0.9736
23000,0.9732
24000,0.9728
25000,0.9722
26000,0.9728
27000,0.9738
28000,0.9714
29000,0.97
30000,0.969
31000,0.97
32000,0.9722
33000,0.9732
34000,0.9726
35000,0.9716
36000,0.9702
37000,0.9702
38000,0.969
39000,0.9688
40000,0.971
41000,0.9724
42000,0.9724
43000,0.9708
44000,0.971
45000,0.972
46000,0.972
47000,0.9722
48000,0.9726
49000,0.9712
50000,0.9716
51000,0.972
52000,0.972
53000,0.973
54000,0.9736
55000,0.9722
56000,0.9726
57000,0.9712
58000,0.9714
59000,0.9714
60000,0.9702
61000,0.971
62000,0.9718
63000,0.9698
64000,0.971
65000,0.9708
66000,0.9718
67000,0.9714
68000,0.9728
69000,0.9718
70000,0.9706
71000,0.9708
72000,0.9702
73000,0.9696
74000,0.968
75000,0.9672
76000,0.9652
77000,0.9672
78000,0.9676
79000,0.9668
80000,0.9658
81000,0.9684
82000,0.9676
83000,0.9676
84000,0.9668
85000,0.9676
86000,0.9666
87000,0.9664
88000,0.9658
89000,0.965
90000,0.9656
91000,0.9672
92000,0.9664
93000,0.964
94000,0.9628
95000,0.9626
96000,0.9632
97000,0.9626
98000,0.965
99000,0.9636
