t,m
0,0.9884
1000,0.988
2000,0.9878
3000,0.9874
4000,0.9864
5000,0.985
6000,0.9842
7000,0.985
8000,0.9856
9000,0.9848
10000,0.9848
11000,0.9834
12000,0.9836
13000,0.9848
14000,0.9846
15000,0.9836
16000,0.9822
17000,0.983
18000,0.9834
19000,0.9832
20000,0.9834
21000,0.9844
22000,0.984
23000,0.9828
24000,0.9832
25000,0.983
26000,0.9828
27000,0.9834
28000,0.9848
29000,0.9852
30000,0.9856
31000,0.986
32000,0.9858
33000,0.9852
34000,0.9862
35000,0.9854
36000,0.9864
37000,0.9848
38000,0.9842
39000,0.9846
40000,0.9848
41000,0.9844
42000,0.9854
43000,0.9856
44000,0.9856
45000,0.9856
46000,0.9852
47000,0.9844
48000,0.9834
49000,0.9848
50000,0.9848
51000,0.985
52000,0.985
53000,0.9842
54000,0.9846
55000,0.9846
56000,0.9848
57000,0.9838
58000,0.9836
59000,0.9826
60000,0.983
61000,0.9836
62000,0.9836
63000,0.9832
64000,0.984
65000,0.985
66000,0.9852
67000,0.9852
68000,0.9846
69000,0.9838
70000,0.984
71000,0.9842
72000,0.9842
73000,0.9856
74000,0.9854
75000,0.9844
76000,0.9836
77000,0.983
78000,0.9836
79000,0.9852
80000,0.9856
81000,0.9844
82000,0.9844
83000,0.9848
84000,0.984
85000,0.9846
86000,0.9836
87000,0.984
88000,0.9834
89000,0.9828
90000,0.9828
91000,0.9844
92000,0.9852
93000,0.9848
94000,0.9846
95000,0.9842
96000,0.9838
97000,0.984
98000,0.9834
99000,0.9832
