t,m
0,-0.99
1000,-0.9894
2000,-0.9888
3000,-0.9886
4000,-0.99
5000,-0.9908
6000,-0.9902
7000,-0.9902
8000,-0.9892
9000,-0.9894
10000,-0.99
11000,-0.9892
12000,-0.9898
13000,-0.9908
14000,-0.9906
15000,-0.9904
16000,-0.99
17000,-0.9898
18000,-0.9896
19000,-0.9894
20000,-0.99
21000,-0.9898
22000,-0.9908
23000,-0.9916
24000,-0.99
25000,-0.988
26000,-0.9882
27000,-0.9886
28000,-0.9882
29000,-0.9874
30000,-0.9876
31000,-0.9866
32000,-0.9864
33000,-0.9856
34000,-0.985
35000,-0.984
36000,-0.9838
37000,-0.9848
38000,-0.9854
39000,-0.9852
40000,-0.985
41000,-0.9848
42000,-0.9866
43000,-0.9872
44000,-0.9874
45000,-0.9874
46000,-0.9854
47000,-0.9856
48000,-0.9858
49000,-0.9864
50000,-0.9866
51000,-0.987
52000,-0.9872
53000,-0.9872
54000,-0.9872
55000,-0.9884
56000,-0.9874
57000,-0.9868
58000,-0.9876
59000,-0.9874
60000,-0.9878
61000,-0.9882
62000,-0.9882
63000,-0.9878
64000,-0.987
65000,-0.9872
66000,-0.9872
67000,-0.9872
68000,-0.9872
69000,-0.9888
70000,-0.9878
71000,-0.987
72000,-0.9876
73000,-0.9874
74000,-0.9878
75000,-0.9878
76000,-0.9882
77000,-0.9868
78000,-0.9866
79000,-0.9874
80000,-0.9878
81000,-0.9874
82000,-0.988
83000,-0.9868
84000,-0.9862
85000,-0.9874
86000,-0.9864
87000,-0.9864
88000,-0.986
89000,-0.987
90000,-0.9876
91000,-0.9876
92000,-0.9886
93000,-0.9882
94000,-0.9876
95000,-0.9876
96000,-0.9874
97000,-0.9874
98000,-0.987
99000,-0.9872
