t,m
0,0.9916
1000,0.9908
2000,0.9916
3000,0.9922
4000,0.9914
5000,0.9906
6000,0.9904
7000,0.9904
8000,0.9914
9000,0.9918
10000,0.9926
11000,0.9922
12000,0.9928
13000,0.9926
14000,0.9924
15000,0.992
16000,0.992
17000,0.9924
18000,0.9924
19000,0.9918
20000,0.9914
21000,0.991
22000,0.9918
23000,0.9912
24000,0.9914
25000,0.9912
26000,0.9902
27000,0.9906
28000,0.9908
29000,0.991
30000,0.9906
31000,0.9902
32000,0.989
33000,0.9888
34000,0.9886
35000,0.9888
36000,0.9888
37000,0.9892
38000,0.9894
39000,0.9886
40000,0.9888
41000,0.9892
42000,0.9886
43000,0.989
44000,0.9898
45000,0.9904
46000,0.9908
47000,0.9904
48000,0.9894
49000,0.9896
50000,0.9896
51000,0.9894
52000,0.9904
53000,0.9904
54000,0.9904
55000,0.99
56000,0.9898
57000,0.9898
58000,0.9892
59000,0.9886
60000,0.9886
61000,0.9884
62000,0.9886
63000,0.99
64000,0.9896
65000,0.99
66000,0.9914
67000,0.9916
68000,0.9916
69000,0.9916
70000,0.9922
71000,0.9924
72000,0.993
73000,0.9936
74000,0.993
75000,0.9932
76000,0.9936
77000,0.9932
78000,0.992
79000,0.9912
80000,0.9912
81000,0.9908
82000,0.9898
83000,0.9898
84000,0.9904
85000,0.9906
86000,0.9908
87000,0.991
88000,0.9908
89000,0.991
90000,0.991
91000,0.9922
92000,0.9932
93000,0.9938
94000,0.9948
95000,0.9952
96000,0.9948
97000,0.994
98000,0.9938
99000,0.9942
