t,m
0,-0.9876
1000,-0.9874
2000,-0.986
3000,-0.9846
4000,-0.9846
5000,-0.9842
6000,-0.9836
7000,-0.9846
8000,-0.9854
9000,-0.9844
10000,-0.9838
11000,-0.9828
12000,-0.9814
13000,-0.9818
14000,-0.9824
15000,-0.9822
16000,-0.9812
17000,-0.9816
18000,-0.9808
19000,-0.9804
20000,-0.9804
21000,-0.9806
22000,-0.9804
23000,-0.981
24000,-0.9822
25000,-0.9814
26000,-0.9816
27000,-0.982
28000,-0.9816
29000,-0.981
30000,-0.9814
31000,-0.983
32000,-0.9828
33000,-0.9836
34000,-0.9838
35000,-0.9828
36000,-0.9828
37000,-0.9832
38000,-0.9826
39000,-0.9822
40000,-0.9808
41000,-0.9806
42000,-0.9808
43000,-0.9798
44000,-0.9788
45000,-0.9778
46000,-0.9782
47000,-0.9786
48000,-0.9788
49000,-0.9766
50000,-0.9764
51000,-0.9772
52000,-0.9776
53000,-0.9784
54000,-0.9774
55000,-0.9774
56000,-0.9768
57000,-0.9778
58000,-0.978
59000,-0.979
60000,-0.9792
61000,-0.9788
62000,-0.98
63000,-0.9794
64000,-0.9792
65000,-0.9796
66000,-0.9798
67000,-0.9794
68000,-0.979
69000,-0.9776
70000,-0.9772
71000,-0.9778
72000,-0.979
73000,-0.9786
74000,-0.9802
75000,-0.9802
76000,-0.9798
77000,-0.9796
78000,-0.9794
79000,-0.9804
80000,-0.9812
81000,-0.9816
82000,-0.981
83000,-0.9816
84000,-0.9822
85000,-0.9832
86000,-0.983
87000,-0.9826
88000,-0.9828
89000,-0.9832
90000,-0.9834
91000,-0.985
92000,-0.9826
93000,-0.9838
94000,-0.9836
95000,-0.9826
96000,-0.9832
97000,-0.9832
98000,-0.984
99000,-0.985
