t,m
0,-0.975
1000,-0.9746
2000,-0.974
3000,-0.9744
4000,-0.9734
5000,-0.9732
6000,-0.973
7000,-0.9728
8000,-0.9728
9000,-0.9732
10000,-0.9728
11000,-0.971
12000,-0.9694
13000,-0.97
14000,-0.9724
15000,-0.9718
16000,-0.9736
17000,-0.9738
18000,-0.974
19000,-0.974
20000,-0.9744
21000,-0.9742
22000,-0.9752
23000,-0.9754
24000,-0.9756
25000,-0.9746
26000,-0.9742
27000,-0.973
28000,-0.973
29000,-0.9726
30000,-0.9718
31000,-0.9716
32000,-0.9722
33000,-0.9734
34000,-0.9702
35000,-0.9688
36000,-0.9686
37000,-0.9684
38000,-0.9704
39000,-0.971
40000,-0.971
41000,-0.9712
42000,-0.9714
43000,-0.9708
44000,-0.97
45000,-0.9704
46000,-0.9704
47000,-0.9698
48000,-0.9702
49000,-0.97
50000,-0.9694
51000,-0.9674
52000,-0.9668
53000,-0.967
54000,-0.968
55000,-0.9694
56000,-0.9694
57000,-0.9672
58000,-0.967
59000,-0.9678
60000,-0.9672
61000,-0.968
62000,-0.967
63000,-0.9668
64000,-0.9674
65000,-0.9672
66000,-0.9666
67000,-0.9672
68000,-0.9668
69000,-0.9672
70000,-0.9652
71000,-0.9648
72000,-0.9634
73000,-0.963
74000,-0.9642
75000,-0.9634
76000,-0.9634
77000,-0.9626
78000,-0.9626
79000,-0.9638
80000,-0.963
81000,-0.9608
82000,-0.9608
83000,-0.9618
84000,-0.963
85000,-0.9642
86000,-0.9644
87000,-0.9652
88000,-0.9668
89000,-0.9668
90000,-0.9654
91000,-0.9678
92000,-0.9686
93000,-0.9692
94000,-0.9704
95000,-0.9712
96000,-0.9716
97000,-0.972
98000,-0.9722
99000,-0.9724
