t,m
0,-0.6794
1000,-0.6798
2000,-0.6752
3000,-0.671
4000,-0.667
5000,-0.6608
6000,-0.6558
7000,-0.6508
8000,-0.649
9000,-0.6448
10000,-0.6388
11000,-0.6316
12000,-0.6274
13000,-0.6242
14000,-0.6182
15000,-0.6132
16000,-0.6114
17000,-0.6096
18000,-0.604
19000,-0.5992
20000,-0.591
21000,-0.5802
22000,-0.5762
23000,-0.5688
24000,-0.565
25000,-0.5584
26000,-0.5542
27000,-0.5478
28000,-0.5458
29000,-0.5392
30000,-0.534
31000,-0.5302
32000,-0.523
33000,-0.5234
34000,-0.5218
35000,-0.5166
36000,-0.5126
37000,-0.5084
38000,-0.5038
39000,-0.5014
40000,-0.496
41000,-0.4906
42000,-0.4828
43000,-0.4718
44000,-0.468
45000,-0.4638
46000,-0.4604
47000,-0.4508
48000,-0.443
49000,-0.4328
50000,-0.4252
51000,-0.4226
52000,-0.4148
53000,-0.4092
54000,-0.4056
55000,-0.3998
56000,-0.3946
57000,-0.3916
58000,-0.3848
59000,-0.3766
60000,-0.3726
61000,-0.3684
62000,-0.3594
63000,-0.3532
64000,-0.3516
65000,-0.3486
66000,-0.3452
67000,-0.3382
68000,-0.3324
69000,-0.3228
70000,-0.316
71000,-0.3124
72000,-0.303
73000,-0.3016
74000,-0.295
75000,-0.2856
76000,-0.2802
77000,-0.274
78000,-0.2742
79000,-0.2704
80000,-0.2668
81000,-0.259
82000,-0.2508
83000,-0.244
84000,-0.236
85000,-0.2274
86000,-0.221
87000,-0.2146
88000,-0.2086
89000,-0.2042
90000,-0.1968
91000,-0.1884
92000,-0.1796
93000,-0.17
94000,-0.1634
95000,-0.1572
96000,-0.1502
97000,-0.1466
98000,-0.1424
99000,-0.1344
