t,m
0,-0.9972
1000,-0.997
2000,-0.9974
3000,-0.997
4000,-0.997
5000,-0.9966
6000,-0.9964
7000,-0.9966
8000,-0.9968
9000,-0.9964
10000,-0.9976
11000,-0.9978
12000,-0.9978
13000,-0.9976
14000,-0.9978
15000,-0.9976
16000,-0.9972
17000,-0.9976
18000,-0.997
19000,-0.997
20000,-0.9968
21000,-0.9964
22000,-0.9962
23000,-0.996
24000,-0.9958
25000,-0.9948
26000,-0.9948
27000,-0.9946
28000,-0.9944
29000,-0.9948
30000,-0.9958
31000,-0.9966
32000,-0.9968
33000,-0.9968
34000,-0.9962
35000,-0.9958
36000,-0.9958
37000,-0.9954
38000,-0.9954
39000,-0.995
40000,-0.995
41000,-0.9948
42000,-0.9946
43000,-0.9946
44000,-0.9948
45000,-0.9956
46000,-0.9954
47000,-0.9954
48000,-0.9962
49000,-0.9958
50000,-0.9954
51000,-0.9956
52000,-0.9956
53000,-0.9954
54000,-0.9958
55000,-0.9968
56000,-0.9968
57000,-0.9972
58000,-0.9972
59000,-0.9968
60000,-0.997
61000,-0.9972
62000,-0.9974
63000,-0.9976
64000,-0.9976
65000,-0.9976
66000,-0.9976
67000,-0.997
68000,-0.9972
69000,-0.9966
70000,-0.9956
71000,-0.9952
72000,-0.995
73000,-0.995
74000,-0.9948
75000,-0.9956
76000,-0.9958
77000,-0.9962
78000,-0.9966
79000,-0.9966
80000,-0.9964
81000,-0.9962
82000,-0.9962
83000,-0.9958
84000,-0.9954
85000,-0.9958
86000,-0.9962
87000,-0.9966
88000,-0.9964
89000,-0.9968
90000,-0.997
91000,-0.998
92000,-0.9978
93000,-0.9976
94000,-0.9978
95000,-0.9972
96000,-0.9972
97000,-0.9974
98000,-0.9968
99000,-0.9966
