t,m
0,-0.9964
1000,-0.9966
2000,-0.9968
3000,-0.9968
4000,-0.9972
5000,-0.997
6000,-0.9968
7000,-0.997
8000,-0.9972
9000,-0.997
10000,-0.9974
11000,-0.9978
12000,-0.9978
13000,-0.9978
14000,-0.9976
15000,-0.9978
16000,-0.9972
17000,-0.9976
18000,-0.9976
19000,-0.9978
20000,-0.9978
21000,-0.9984
22000,-0.998
23000,-0.9978
24000,-0.9982
25000,-0.998
26000,-0.9978
27000,-0.9976
28000,-0.9972
29000,-0.997
30000,-0.9972
31000,-0.9966
32000,-0.9968
33000,-0.9966
34000,-0.9964
35000,-0.9966
36000,-0.997
37000,-0.997
38000,-0.997
39000,-0.9974
40000,-0.9974
41000,-0.9976
42000,-0.9974
43000,-0.9972
44000,-0.9972
45000,-0.997
46000,-0.9974
47000,-0.9976
48000,-0.9976
49000,-0.9976
50000,-0.998
51000,-0.9984
52000,-0.998
53000,-0.998
54000,-0.9978
55000,-0.9976
56000,-0.9972
57000,-0.9972
58000,-0.9972
59000,-0.9968
60000,-0.9972
61000,-0.9972
62000,-0.997
63000,-0.997
64000,-0.9974
65000,-0.9974
66000,-0.9972
67000,-0.9972
68000,-0.9968
69000,-0.9964
70000,-0.997
71000,-0.9974
72000,-0.997
73000,-0.9966
74000,-0.9966
75000,-0.9964
76000,-0.9964
77000,-0.996
78000,-0.995
79000,-0.995
80000,-0.9952
81000,-0.9954
82000,-0.9956
83000,-0.9958
84000,-0.9962
85000,-0.9962
86000,-0.9956
87000,-0.9958
88000,-0.9962
89000,-0.9954
90000,-0.9952
91000,-0.996
92000,-0.9962
93000,-0.9962
94000,-0.9956
95000,-0.995
96000,-0.9948
97000,-0.9946
98000,-0.995
99000,-0.9944
