t,m
0,-0.9668
1000,-0.967
2000,-0.9654
3000,-0.9632
4000,-0.963
5000,-0.963
6000,-0.9612
7000,-0.9602
8000,-0.9586
9000,-0.958
10000,-0.9588
11000,-0.959
12000,-0.9614
13000,-0.9596
14000,-0.9622
15000,-0.962
16000,-0.964
17000,-0.9658
18000,-0.9666
19000,-0.9666
20000,-0.9662
21000,-0.9656
22000,-0.9636
23000,-0.9634
24000,-0.9622
25000,-0.9626
26000,-0.9632
27000,-0.9632
28000,-0.962
29000,-0.9628
30000,-0.965
31000,-0.9638
32000,-0.964
33000,-0.9648
34000,-0.9658
35000,-0.9668
36000,-0.9666
37000,-0.966
38000,-0.9662
39000,-0.9656
40000,-0.9648
41000,-0.9644
42000,-0.9624
43000,-0.9614
44000,-0.9616
45000,-0.9618
46000,-0.96
47000,-0.96
48000,-0.9618
49000,-0.9646
50000,-0.966
51000,-0.9654
52000,-0.9654
53000,-0.9648
54000,-0.9646
55000,-0.9658
56000,-0.9658
57000,-0.9642
58000,-0.964
59000,-0.9644
60000,-0.9636
61000,-0.9642
62000,-0.964
63000,-0.9632
64000,-0.9616
65000,-0.9604
66000,-0.9628
67000,-0.9636
68000,-0.9642
69000,-0.9642
70000,-0.963
71000,-0.9618
72000,-0.9626
73000,-0.9644
74000,-0.9626
75000,-0.9616
76000,-0.962
77000,-0.963
78000,-0.961
79000,-0.962
80000,-0.961
81000,-0.9616
82000,-0.9622
83000,-0.9602
84000,-0.9604
85000,-0.9598
86000,-0.958
87000,-0.9576
88000,-0.9588
89000,-0.9594
90000,-0.9598
91000,-0.9606
92000,-0.9594
93000,-0.9606
94000,-0.9606
95000,-0.9614
96000,-0.9618
97000,-0.962
98000,-0.9606
99000,-0.9602
