t,m
0,0.9914
1000,0.9916
2000,0.9906
3000,0.9908
4000,0.9908
5000,0.9922
6000,0.9916
7000,0.9916
8000,0.9914
9000,0.9916
10000,0.9916
11000,0.9918
12000,0.9926
13000,0.9922
14000,0.9914
15000,0.991
16000,0.9906
17000,0.9906
18000,0.99
19000,0.9902
20000,0.9904
21000,0.9904
22000,0.9908
23000,0.9906
24000,0.9916
25000,0.9914
26000,0.991
27000,0.9912
28000,0.9916
29000,0.9924
30000,0.992
31000,0.9924
32000,0.9922
33000,0.9928
34000,0.994
35000,0.9944
36000,0.9942
37000,0.994
38000,0.9928
39000,0.9932
40000,0.9928
41000,0.9922
42000,0.992
43000,0.9922
44000,0.9926
45000,0.993
46000,0.994
47000,0.9944
48000,0.995
49000,0.9942
50000,0.9948
51000,0.9952
52000,0.995
53000,0.995
54000,0.9944
55000,0.9938
56000,0.9938
57000,0.9944
58000,0.9944
59000,0.9942
60000,0.9952
61000,0.9944
62000,0.9954
63000,0.9956
64000,0.9956
65000,0.996
66000,0.9964
67000,0.9954
68000,0.9948
69000,0.9954
70000,0.995
71000,0.9952
72000,0.996
73000,0.9964
74000,0.996
75000,0.9954
76000,0.9952
77000,0.9948
78000,0.9948
79000,0.995
80000,0.995
81000,0.9944
82000,0.9946
83000,0.9944
84000,0.9942
85000,0.9948
86000,0.9944
87000,0.995
88000,0.9954
89000,0.9954
90000,0.9952
91000,0.995
92000,0.9948
93000,0.9942
94000,0.9928
95000,0.9918
96000,0.9922
97000,0.9924
98000,0.9918
99000,0.9916
