t,m
0,0.9736
1000,0.9732
2000,0.9726
3000,0.9718
4000,0.9724
5000,0.972
6000,0.9726
7000,0.9732
8000,0.9726
9000,0.9724
10000,0.9728
11000,0.972
12000,0.9718
13000,0.9706
14000,0.971
15000,0.9704
16000,0.97
17000,0.9682
18000,0.9658
19000,0.9664
20000,0.9658
21000,0.9662
22000,0.9666
23000,0.9694
24000,0.9712
25000,0.9684
26000,0.9682
27000,0.9664
28000,0.9674
29000,0.9678
30000,0.969
31000,0.9688
32000,0.9672
33000,0.9674
34000,0.9666
35000,0.968
36000,0.9686
37000,0.9684
38000,0.9672
39000,0.9682
40000,0.9682
41000,0.9674
42000,0.9682
43000,0.9692
44000,0.9692
45000,0.9692
46000,0.9708
47000,0.9688
48000,0.9688
49000,0.9696
50000,0.9694
51000,0.969
52000,0.9696
53000,0.9702
54000,0.9706
55000,0.9706
56000,0.9692
57000,0.9684
58000,0.9678
59000,0.9672
60000,0.967
61000,0.9654
62000,0.9658
63000,0.965
64000,0.964
65000,0.963
66000,0.9652
67000,0.967
68000,0.9684
69000,0.9684
70000,0.9676
71000,0.9672
72000,0.968
73000,0.9688
74000,0.9684
75000,0.9674
76000,0.9688
77000,0.9712
78000,0.97
79000,0.9682
80000,0.9674
81000,0.9682
82000,0.9678
83000,0.969
84000,0.971
85000,0.9718
86000,0.9718
87000,0.9724
88000,0.9734
89000,0.9728
90000,0.9728
91000,0.972
92000,0.9716
93000,0.9728
94000,0.9736
95000,0.9748
96000,0.9738
97000,0.9742
98000,0.9736
99000,0.973
