t,m
0,0.9928
1000,0.9928
2000,0.9922
3000,0.9918
4000,0.992
5000,0.9924
6000,0.9924
7000,0.992
8000,0.992
9000,0.9928
10000,0.992
11000,0.9918
12000,0.992
13000,0.9924
14000,0.9928
15000,0.9928
16000,0.9928
17000,0.9928
18000,0.9928
19000,0.9918
20000,0.9926
21000,0.993
22000,0.9936
23000,0.9938
24000,0.9944
25000,0.9944
26000,0.9954
27000,0.995
28000,0.9952
29000,0.995
30000,0.995
31000,0.9952
32000,0.9948
33000,0.9946
34000,0.9938
35000,0.9934
36000,0.9932
37000,0.993
38000,0.992
39000,0.9916
40000,0.9914
41000,0.9908
42000,0.991
43000,0.9908
44000,0.992
45000,0.992
46000,0.992
47000,0.9918
48000,0.9916
49000,0.9918
50000,0.9916
51000,0.9926
52000,0.993
53000,0.992
54000,0.992
55000,0.9924
56000,0.9926
57000,0.9926
58000,0.993
59000,0.993
60000,0.9922
61000,0.9918
62000,0.992
63000,0.9924
64000,0.9926
65000,0.9928
66000,0.9932
67000,0.9932
68000,0.9928
69000,0.9932
70000,0.9924
71000,0.9922
72000,0.992
73000,0.992
74000,0.9924
75000,0.9926
76000,0.9922
77000,0.9926
78000,0.992
79000,0.9908
80000,0.991
81000,0.991
82000,0.991
83000,0.991
84000,0.9912
85000,0.9906
86000,0.9908
87000,0.9914
88000,0.9906
89000,0.9908
90000,0.9912
91000,0.9904
92000,0.9906
93000,0.9904
94000,0.9906
95000,0.9922
96000,0.9924
97000,0.9932
98000,0.9938
99000,0.9934
