t,m
0,-0.9896
1000,-0.9882
2000,-0.9886
3000,-0.9894
4000,-0.9892
5000,-0.989
6000,-0.9888
7000,-0.9894
8000,-0.9904
9000,-0.9904
10000,-0.9896
11000,-0.9896
12000,-0.99
13000,-0.9898
14000,-0.989
15000,-0.9894
16000,-0.989
17000,-0.9896
18000,-0.99
19000,-0.9902
20000,-0.9902
21000,-0.9894
22000,-0.9896
23000,-0.9882
24000,-0.9878
25000,-0.9876
26000,-0.9876
27000,-0.9884
28000,-0.989
29000,-0.9874
30000,-0.9874
31000,-0.9886
32000,-0.9892
33000,-0.989
34000,-0.9898
35000,-0.9892
36000,-0.9896
37000,-0.9896
38000,-0.99
39000,-0.9894
40000,-0.9888
41000,-0.9882
42000,-0.9892
43000,-0.9874
44000,-0.987
45000,-0.987
46000,-0.9864
47000,-0.9874
48000,-0.986
49000,-0.9858
50000,-0.9858
51000,-0.986
52000,-0.9872
53000,-0.988
54000,-0.9882
55000,-0.9888
56000,-0.988
57000,-0.9882
58000,-0.9884
59000,-0.9878
60000,-0.987
61000,-0.9852
62000,-0.9852
63000,-0.984
64000,-0.9836
65000,-0.9834
66000,-0.9836
67000,-0.9846
68000,-0.9842
69000,-0.9842
70000,-0.9848
71000,-0.985
72000,-0.984
73000,-0.983
74000,-0.983
75000,-0.9844
76000,-0.984
77000,-0.9838
78000,-0.9854
79000,-0.9858
80000,-0.9854
81000,-0.985
82000,-0.9842
83000,-0.9846
84000,-0.9842
85000,-0.9854
86000,-0.9854
87000,-0.9858
88000,-0.9858
89000,-0.9872
90000,-0.9872
91000,-0.9874
92000,-0.9878
93000,-0.988
94000,-0.9876
95000,-0.9876
96000,-0.9876
97000,-0.9892
98000,-0.9896
99000,-0.9894
