t,m
0,-0.8424
1000,-0.842
2000,-0.8404
3000,-0.839
4000,-0.8404
5000,-0.8384
6000,-0.8372
7000,-0.8374
8000,-0.8358
9000,-0.833
10000,-0.8306
11000,-0.833
12000,-0.8302
13000,-0.8276
14000,-0.827
15000,-0.8248
16000,-0.8182
17000,-0.818
18000,-0.8134
19000,-0.8126
20000,-0.8134
21000,-0.8116
22000,-0.8098
23000,-0.8064
24000,-0.8048
25000,-0.8002
26000,-0.799
27000,-0.7898
28000,-0.7878
29000,-0.7862
30000,-0.7858
31000,-0.7838
32000,-0.7824
33000,-0.7784
34000,-0.775
35000,-0.7756
36000,-0.7752
37000,-0.7772
38000,-0.774
39000,-0.7742
40000,-0.7716
41000,-0.773
42000,-0.7718
43000,-0.77
44000,-0.7676
45000,-0.7622
46000,-0.7556
47000,-0.7524
48000,-0.7534
49000,-0.752
50000,-0.7476
51000,-0.7466
52000,-0.7424
53000,-0.7382
54000,-0.7366
55000,-0.7358
56000,-0.7344
57000,-0.7346
58000,-0.7286
59000,-0.7244
60000,-0.7204
61000,-0.7222
62000,-0.7202
63000,-0.7148
64000,-0.7172
65000,-0.712
66000,-0.7048
67000,-0.6992
68000,-0.693
69000,-0.6908
70000,-0.688
71000,-0.6854
72000,-0.6834
73000,-0.6814
74000,-0.6782
75000,-0.678
76000,-0.6758
77000,-0.6734
78000,-0.6696
79000,-0.6628
80000,-0.659
81000,-0.6586
82000,-0.658
83000,-0.6528
84000,-0.6526
85000,-0.6496
86000,-0.647
87000,-0.644
88000,-0.6424
89000,-0.6408
90000,-0.6384
91000,-0.6352
92000,-0.6366
93000,-0.6358
94000,-0.6288
95000,-0.6294
96000,-0.6248
97000,-0.6212
98000,-0.6202
99000,-0.6188
