t,m
0,0.9618
1000,0.96
2000,0.9614
3000,0.9618
4000,0.961
5000,0.9602
6000,0.9608
7000,0.9592
8000,0.959
9000,0.9584
10000,0.9582
11000,0.9574
12000,0.9558
13000,0.9564
14000,0.9558
15000,0.9556
16000,0.956
17000,0.9566
18000,0.9574
19000,0.9566
20000,0.9558
21000,0.9546
22000,0.9534
23000,0.9532
24000,0.9526
25000,0.953
26000,0.9532
27000,0.9528
28000,0.9508
29000,0.9492
30000,0.9492
31000,0.9494
32000,0.9492
33000,0.9472
34000,0.9488
35000,0.9472
36000,0.947
37000,0.9436
38000,0.9474
39000,0.9456
40000,0.9454
41000,0.9446
42000,0.9436
43000,0.9422
44000,0.9428
45000,0.9426
46000,0.9432
47000,0.9428
48000,0.941
49000,0.9412
50000,0.9406
51000,0.9406
52000,0.9428
53000,0.942
54000,0.941
55000,0.9406
56000,0.9426
57000,0.9438
58000,0.9422
59000,0.9444
60000,0.944
61000,0.9438
62000,0.9436
63000,0.9424
64000,0.9444
65000,0.9442
66000,0.9458
67000,0.9446
68000,0.944
69000,0.9438
70000,0.9434
71000,0.9438
72000,0.9432
73000,0.9418
74000,0.9406
75000,0.9402
76000,0.9382
77000,0.9398
78000,0.9414
79000,0.9412
80000,0.9426
81000,0.9444
82000,0.9432
83000,0.942
84000,0.9434
85000,0.9436
86000,0.9424
87000,0.9434
88000,0.9432
89000,0.9432
90000,0.9434
91000,0.9428
92000,0.9424
93000,0.9426
94000,0.9444
95000,0.9448
96000,0.943
97000,0.9408
98000,0.9402
99000,0.9394
