t,m
0,-0.9734
1000,-0.9734
2000,-0.9734
3000,-0.9746
4000,-0.9736
5000,-0.973
6000,-0.973
7000,-0.9742
8000,-0.9744
9000,-0.9724
10000,-0.972
11000,-0.9722
12000,-0.9726
13000,-0.9716
14000,-0.9732
15000,-0.9726
16000,-0.974
17000,-0.9744
18000,-0.974
19000,-0.9746
20000,-0.9752
21000,-0.975
22000,-0.9774
23000,-0.975
24000,-0.9742
25000,-0.9748
26000,-0.9748
27000,-0.9758
28000,-0.975
29000,-0.9746
30000,-0.9734
31000,-0.9724
32000,-0.9712
33000,-0.9712
34000,-0.9726
35000,-0.9728
36000,-0.973
37000,-0.9726
38000,-0.9714
39000,-0.9692
40000,-0.9702
41000,-0.9702
42000,-0.9694
43000,-0.9676
44000,-0.9674
45000,-0.967
46000,-0.9684
47000,-0.9684
48000,-0.9698
49000,-0.9686
50000,-0.9688
51000,-0.97
52000,-0.969
53000,-0.9706
54000,-0.9686
55000,-0.9684
56000,-0.968
57000,-0.9674
58000,-0.9668
59000,-0.9676
60000,-0.9668
61000,-0.9652
62000,-0.9662
63000,-0.9664
64000,-0.966
65000,-0.9642
66000,-0.9652
67000,-0.9648
68000,-0.9666
69000,-0.9674
70000,-0.9666
71000,-0.965
72000,-0.9644
73000,-0.9662
74000,-0.967
75000,-0.966
76000,-0.967
77000,-0.9664
78000,-0.9674
79000,-0.9668
80000,-0.9658
81000,-0.9648
82000,-0.9626
83000,-0.9636
84000,-0.9638
85000,-0.9632
86000,-0.963
87000,-0.9624
88000,-0.963
89000,-0.9602
90000,-0.961
91000,-0.9616
92000,-0.9606
93000,-0.9624
94000,-0.9646
95000,-0.965
96000,-0.9656
97000,-0.9642
98000,-0.9652
99000,-0.9648
