t,m
0,0.9888
1000,0.989
2000,0.9898
3000,0.9896
4000,0.989
5000,0.9902
6000,0.9908
7000,0.9904
8000,0.9906
9000,0.9902
10000,0.99
11000,0.9906
12000,0.9902
13000,0.9904
14000,0.99
15000,0.9886
16000,0.989
17000,0.989
18000,0.9884
19000,0.9888
20000,0.9886
21000,0.988
22000,0.9882
23000,0.9874
24000,0.9872
25000,0.9868
26000,0.9876
27000,0.988
28000,0.9888
29000,0.989
30000,0.9878
31000,0.9882
32000,0.9894
33000,0.989
34000,0.9894
35000,0.9884
36000,0.9884
37000,0.9884
38000,0.989
39000,0.9892
40000,0.9898
41000,0.99
42000,0.99
43000,0.9888
44000,0.9886
45000,0.988
46000,0.9886
47000,0.9878
48000,0.9872
49000,0.9884
50000,0.9884
51000,0.9882
52000,0.9896
53000,0.9896
54000,0.9884
55000,0.9876
56000,0.9874
57000,0.9878
58000,0.9884
59000,0.988
60000,0.9886
61000,0.9868
62000,0.986
63000,0.987
64000,0.9878
65000,0.9884
66000,0.9886
67000,0.9886
68000,0.9888
69000,0.9872
70000,0.9866
71000,0.987
72000,0.988
73000,0.9878
74000,0.9888
75000,0.9892
76000,0.9888
77000,0.9888
78000,0.9888
79000,0.9886
80000,0.9886
81000,0.9892
82000,0.9884
83000,0.9882
84000,0.9886
85000,0.989
86000,0.9892
87000,0.99
88000,0.9894
89000,0.9894
90000,0.9898
91000,0.9898
92000,0.9894
93000,0.9902
94000,0.9904
95000,0.9894
96000,0.9886
97000,0.9882
98000,0.9882
99000,0.9874
